,prune_name,rgft_name,time,ll,orig_ds_ll
"35,27",Sp038,N28,0.130,-6396.827751,-6391.54992
"35,28",Sp038,Sp036,0.132,-6396.827367,-6391.54992
"35,29",Sp038,N30,0.140,-6419.644613,-6391.54992
"35,30",Sp038,N31,0.140,-6419.645265,-6391.54992
"35,31",Sp038,Sp027,0.140,-6422.425929,-6391.54992
"35,32",Sp038,Sp025,0.129,-6417.837146,-6391.54992
"35,33",Sp038,N34,0.127,-6402.624553,-6391.54992
"35,34",Sp038,N35,0.129,-6402.624564,-6391.54992
"35,35",Sp038,N48,0.142,-6413.750507,-6391.54992
"35,36",Sp038,N49,0.137,-6410.351345,-6391.54992
"35,37",Sp038,N38,0.137,-6406.903983,-6391.54992
"35,38",Sp038,N39,0.141,-6404.625128,-6391.54992
"35,39",Sp038,N40,0.131,-6425.757019,-6391.54992
"35,40",Sp038,N41,0.130,-6425.757085,-6391.54992
"35,41",Sp038,Sp035,0.136,-6441.447262,-6391.54992
"35,42",Sp038,N43,0.130,-6441.447280,-6391.54992
"35,43",Sp038,N44,0.133,-6412.581414,-6391.54992
"35,44",Sp038,Sp001,0.131,-6406.700744,-6391.54992
"35,45",Sp038,N46,0.131,-6402.624945,-6391.54992
"35,46",Sp038,Sp023,0.132,-6402.624939,-6391.54992
"35,47",Sp038,Sp028,0.133,-6420.526681,-6391.54992
"35,48",Sp038,N65,0.131,-6420.526778,-6391.54992
"35,49",Sp038,Sp020,0.140,-6412.522079,-6391.54992
"35,50",Sp038,Sp010,0.140,-6413.563623,-6391.54992
"35,51",Sp038,N50,0.131,-6411.847121,-6391.54992
"35,52",Sp038,N51,0.135,-6411.847128,-6391.54992
"35,53",Sp038,Sp031,0.135,-6422.099964,-6391.54992
"35,54",Sp038,Sp017,0.145,-6422.099605,-6391.54992
"35,55",Sp038,Sp044,0.130,-6424.612738,-6391.54992
"35,56",Sp038,N55,0.141,-6429.893278,-6391.54992
"35,57",Sp038,Sp016,0.134,-6425.757265,-6391.54992
"35,58",Sp038,Sp005,0.129,-6425.757264,-6391.54992
"35,59",Sp038,Sp029,0.134,-6441.448272,-6391.54992
"35,60",Sp038,Sp007,0.137,-6441.448275,-6391.54992
"35,61",Sp038,N60,0.139,-6412.581454,-6391.54992
"35,62",Sp038,Sp000,0.132,-6412.581753,-6391.54992
"35,63",Sp038,N62,0.134,-6407.906824,-6391.54992
"35,64",Sp038,Sp003,0.131,-6405.526537,-6391.54992
"35,65",Sp038,Sp026,0.131,-6420.526916,-6391.54992
"35,66",Sp038,Sp021,0.145,-6420.526922,-6391.54992
"35,67",Sp038,N68,0.145,-6416.205686,-6391.54992
"35,68",Sp038,N69,0.132,-6416.205223,-6391.54992
"35,69",Sp038,Sp039,0.127,-6414.744700,-6391.54992
"35,70",Sp038,Sp034,0.131,-6414.744957,-6391.54992
"35,71",Sp038,Sp040,0.129,-6438.036663,-6391.54992
"35,72",Sp038,N73,0.132,-6440.487639,-6391.54992
"35,73",Sp038,Sp045,0.127,-6445.900698,-6391.54992
"35,74",Sp038,Sp006,0.135,-6445.900710,-6391.54992
"35,75",Sp038,N76,0.130,-6407.914904,-6391.54992
"35,76",Sp038,Sp014,0.131,-6407.914898,-6391.54992
"35,77",Sp038,N80,0.138,-6420.755396,-6391.54992
"35,78",Sp038,N81,0.130,-6420.755415,-6391.54992
"35,79",Sp038,Sp032,0.131,-6429.096117,-6391.54992
"35,80",Sp038,N83,0.129,-6431.218918,-6391.54992
"35,81",Sp038,N84,0.145,-6445.032590,-6391.54992
"35,82",Sp038,Sp030,0.145,-6445.032865,-6391.54992
"35,83",Sp038,N86,0.128,-6413.239433,-6391.54992
"35,84",Sp038,Sp002,0.139,-6413.239420,-6391.54992
"35,85",Sp038,N88,0.131,-6430.139829,-6391.54992
"35,86",Sp038,N89,0.140,-6425.240435,-6391.54992
"35,87",Sp038,Sp015,0.130,-6420.755497,-6391.54992
"35,88",Sp038,Sp009,0.135,-6420.755492,-6391.54992
"35,89",Sp038,Sp019,0.131,-6432.809817,-6391.54992
"35,90",Sp038,Sp013,0.136,-6435.719834,-6391.54992
"35,91",Sp038,Sp033,0.138,-6453.101629,-6391.54992
"35,92",Sp038,Sp008,0.133,-6450.984870,-6391.54992
"35,93",Sp038,Sp041,0.141,-6413.240427,-6391.54992
"35,94",Sp038,Sp012,0.130,-6413.240441,-6391.54992
"35,95",Sp038,Sp043,0.133,-6426.622849,-6391.54992
"35,96",Sp038,Sp011,0.132,-6430.172287,-6391.54992
"35,97",Sp038,Sp042,0.138,-6425.240416,-6391.54992
"35,98",Sp038,N101,0.135,-6425.240389,-6391.54992
"35,99",Sp038,N102,0.131,-6425.303310,-6391.54992
"35,100",Sp038,Sp022,0.133,-6422.611739,-6391.54992
"35,101",Sp038,Sp037,0.133,-6429.156425,-6391.54992
"35,102",Sp038,Sp004,0.130,-6426.028781,-6391.54992
"36,0",N37,N1,0.139,-6480.556974,-6391.54992
"36,1",N37,Sp053,0.134,-6565.714289,-6391.54992
"36,2",N37,Sp047,0.139,-6565.307654,-6391.54992
"36,3",N37,N4,0.147,-6472.279163,-6391.54992
"36,4",N37,N5,0.134,-6480.557116,-6391.54992
"36,5",N37,N6,0.133,-6394.888663,-6391.54992
"36,6",N37,N7,0.149,-6472.279167,-6391.54992
"36,7",N37,Sp049,0.138,-6510.950219,-6391.54992
"36,8",N37,Sp046,0.133,-6510.951585,-6391.54992
"36,9",N37,N10,0.141,-6394.888929,-6391.54992
"36,10",N37,N11,0.147,-6394.889045,-6391.54992
"36,11",N37,Sp050,0.140,-6506.245921,-6391.54992
"36,12",N37,Sp048,0.138,-6506.245905,-6391.54992
"36,13",N37,N14,0.138,-6394.888922,-6391.54992
"36,14",N37,N15,0.140,-6394.888911,-6391.54992
"36,15",N37,N16,0.136,-6402.918339,-6391.54992
"36,16",N37,Sp024,0.133,-6403.693003,-6391.54992
"36,17",N37,N18,0.150,-6410.299276,-6391.54992
"36,18",N37,Sp018,0.146,-6410.201411,-6391.54992
"36,19",N37,N20,0.132,-6391.576790,-6391.54992
"36,20",N37,N21,0.138,-6394.888904,-6391.54992
"36,21",N37,Sp052,0.132,-6473.201869,-6391.54992
"36,22",N37,Sp051,0.135,-6473.201864,-6391.54992
"36,23",N37,N24,0.138,-6423.360803,-6391.54992
"36,24",N37,N25,0.138,-6423.360975,-6391.54992
"36,25",N37,N26,0.144,-6391.576789,-6391.54992
"36,26",N37,Sp038,0.131,-6391.576781,-6391.54992
"36,27",N37,N28,0.136,-6397.627157,-6391.54992
"36,28",N37,Sp036,0.137,-6397.627957,-6391.54992
"36,29",N37,N30,0.141,-6423.362178,-6391.54992
"36,30",N37,N31,0.140,-6420.884157,-6391.54992
"36,31",N37,Sp027,0.144,-6426.143230,-6391.54992
"36,32",N37,Sp025,0.131,-6425.486721,-6391.54992
"36,33",N37,N34,0.128,-6404.296948,-6391.54992
"36,34",N37,N35,0.136,-6404.296951,-6391.54992
"36,35",N37,N38,0.145,-6404.031707,-6391.54992
"36,36",N37,N39,0.139,-6404.031617,-6391.54992
"36,37",N37,N40,0.140,-6432.474470,-6391.54992
"36,38",N37,N41,0.133,-6432.474555,-6391.54992
"36,39",N37,Sp035,0.135,-6437.939901,-6391.54992
"36,40",N37,N43,0.135,-6437.939912,-6391.54992
"36,41",N37,N44,0.132,-6415.660780,-6391.54992
"36,42",N37,Sp001,0.132,-6415.660772,-6391.54992
"36,43",N37,N46,0.132,-6404.297780,-6391.54992
"36,44",N37,Sp023,0.131,-6404.296715,-6391.54992
"36,45",N37,N50,0.132,-6409.514830,-6391.54992
"36,46",N37,N51,0.135,-6409.514992,-6391.54992
"36,47",N37,Sp031,0.136,-6424.792531,-6391.54992
"36,48",N37,Sp017,0.137,-6426.298107,-6391.54992
"36,49",N37,Sp044,0.132,-6433.938971,-6391.54992
"36,50",N37,N55,0.130,-6436.609995,-6391.54992
"36,51",N37,Sp016,0.140,-6432.474864,-6391.54992
"36,52",N37,Sp005,0.139,-6432.474862,-6391.54992
"36,53",N37,Sp029,0.131,-6437.941156,-6391.54992
"36,54",N37,Sp007,0.133,-6437.941159,-6391.54992
"36,55",N37,N60,0.130,-6415.661316,-6391.54992
"36,56",N37,Sp000,0.131,-6415.661316,-6391.54992
"36,57",N37,N62,0.140,-6409.461415,-6391.54992
"36,58",N37,Sp003,0.137,-6409.461405,-6391.54992
"36,59",N37,N68,0.128,-6414.565106,-6391.54992
"36,60",N37,N69,0.133,-6414.564617,-6391.54992
"36,61",N37,Sp039,0.136,-6412.586868,-6391.54992
"36,62",N37,Sp034,0.133,-6412.586870,-6391.54992
"36,63",N37,Sp040,0.141,-6448.586661,-6391.54992
"36,64",N37,N73,0.132,-6448.587937,-6391.54992
"36,65",N37,Sp045,0.134,-6454.514666,-6391.54992
"36,66",N37,Sp006,0.139,-6454.514671,-6391.54992
"36,67",N37,N76,0.129,-6410.319940,-6391.54992
"36,68",N37,Sp014,0.128,-6410.319935,-6391.54992
"36,69",N37,N80,0.130,-6420.015170,-6391.54992
"36,70",N37,N81,0.128,-6420.015182,-6391.54992
"36,71",N37,Sp032,0.137,-6430.497981,-6391.54992
"36,72",N37,N83,0.139,-6433.024592,-6391.54992
"36,73",N37,N84,0.135,-6453.261761,-6391.54992
"36,74",N37,Sp030,0.133,-6453.261762,-6391.54992
"36,75",N37,N86,0.142,-6416.295410,-6391.54992
"36,76",N37,Sp002,0.136,-6416.315267,-6391.54992
"36,77",N37,N88,0.131,-6430.550774,-6391.54992
"36,78",N37,N89,0.131,-6425.132383,-6391.54992
"36,79",N37,Sp015,0.137,-6420.015356,-6391.54992
"36,80",N37,Sp009,0.134,-6420.015351,-6391.54992
"36,81",N37,Sp019,0.130,-6435.110402,-6391.54992
"36,82",N37,Sp013,0.135,-6438.526199,-6391.54992
"36,83",N37,Sp033,0.138,-6461.773244,-6391.54992
"36,84",N37,Sp008,0.141,-6461.772751,-6391.54992
"36,85",N37,Sp041,0.131,-6416.326607,-6391.54992
"36,86",N37,Sp012,0.135,-6416.326614,-6391.54992
"36,87",N37,Sp043,0.132,-6426.520398,-6391.54992
"36,88",N37,Sp011,0.133,-6430.665702,-6391.54992
"36,89",N37,Sp042,0.134,-6425.132317,-6391.54992
"36,90",N37,N101,0.142,-6425.132313,-6391.54992
"36,91",N37,N102,0.131,-6425.195377,-6391.54992
"36,92",N37,Sp022,0.132,-6425.195379,-6391.54992
"36,93",N37,Sp037,0.138,-6429.437339,-6391.54992
"36,94",N37,Sp004,0.155,-6429.437284,-6391.54992
"37,0",N38,N1,0.139,-6494.929494,-6391.54992
"37,1",N38,Sp053,0.140,-6580.221620,-6391.54992
"37,2",N38,Sp047,0.140,-6580.221736,-6391.54992
"37,3",N38,N4,0.149,-6476.816553,-6391.54992
"37,4",N38,N5,0.141,-6494.929400,-6391.54992
"37,5",N38,N6,0.131,-6401.566578,-6391.54992
"37,6",N38,N7,0.137,-6476.816553,-6391.54992
"37,7",N38,Sp049,0.140,-6525.383773,-6391.54992
"37,8",N38,Sp046,0.149,-6525.081022,-6391.54992
"37,9",N38,N10,0.131,-6401.566544,-6391.54992
"37,10",N38,N11,0.138,-6401.566588,-6391.54992
"37,11",N38,Sp050,0.141,-6520.773283,-6391.54992
"37,12",N38,Sp048,0.138,-6520.773264,-6391.54992
"37,13",N38,N14,0.136,-6401.566540,-6391.54992
"37,14",N38,N15,0.134,-6401.566544,-6391.54992
"37,15",N38,N16,0.136,-6409.660673,-6391.54992
"37,16",N38,Sp024,0.136,-6409.660669,-6391.54992
"37,17",N38,N18,0.130,-6416.871408,-6391.54992
"37,18",N38,Sp018,0.139,-6416.871404,-6391.54992
"37,19",N38,N20,0.130,-6401.566540,-6391.54992
"37,20",N38,N21,0.137,-6401.565919,-6391.54992
"37,21",N38,Sp052,0.142,-6485.778767,-6391.54992
"37,22",N38,Sp051,0.142,-6485.778764,-6391.54992
"37,23",N38,N24,0.144,-6432.230773,-6391.54992
"37,24",N38,N25,0.144,-6432.230918,-6391.54992
"37,25",N38,N26,0.140,-6407.728744,-6391.54992
"37,26",N38,N27,0.149,-6407.728739,-6391.54992
"37,27",N38,Sp036,0.134,-6401.565878,-6391.54992
"37,28",N38,N39,0.129,-6391.576784,-6391.54992
"37,29",N38,N30,0.132,-6432.231365,-6391.54992
"37,30",N38,N31,0.133,-6432.231499,-6391.54992
"37,31",N38,Sp027,0.139,-6434.939104,-6391.54992
"37,32",N38,Sp025,0.133,-6434.939878,-6391.54992
"37,33",N38,N34,0.138,-6420.847830,-6391.54992
"37,34",N38,N35,0.141,-6420.847833,-6391.54992
"37,35",N38,Sp038,0.135,-6407.729195,-6391.54992
"37,36",N38,N37,0.134,-6407.728497,-6391.54992
"37,37",N38,Sp031,0.137,-6409.533283,-6391.54992
"37,38",N38,Sp017,0.137,-6412.976565,-6391.54992
"37,39",N38,N40,0.134,-6438.911571,-6391.54992
"37,40",N38,N41,0.145,-6438.911572,-6391.54992
"37,41",N38,Sp035,0.133,-6458.321305,-6391.54992
"37,42",N38,N43,0.139,-6458.321313,-6391.54992
"37,43",N38,N44,0.143,-6433.017706,-6391.54992
"37,44",N38,Sp001,0.143,-6430.297705,-6391.54992
"37,45",N38,N46,0.145,-6421.152194,-6391.54992
"37,46",N38,Sp023,0.145,-6421.152193,-6391.54992
"37,47",N38,N48,0.134,-6428.743445,-6391.54992
"37,48",N38,N49,0.132,-6428.743413,-6391.54992
"37,49",N38,Sp044,0.135,-6443.051398,-6391.54992
"37,50",N38,N55,0.134,-6443.051400,-6391.54992
"37,51",N38,Sp016,0.131,-6438.911624,-6391.54992
"37,52",N38,Sp005,0.136,-6438.911622,-6391.54992
"37,53",N38,Sp029,0.138,-6460.710615,-6391.54992
"37,54",N38,Sp007,0.142,-6460.710617,-6391.54992
"37,55",N38,N60,0.144,-6433.018384,-6391.54992
"37,56",N38,Sp000,0.138,-6433.018417,-6391.54992
"37,57",N38,N62,0.138,-6426.315738,-6391.54992
"37,58",N38,Sp003,0.135,-6426.315730,-6391.54992
"37,59",N38,Sp028,0.129,-6437.344655,-6391.54992
"37,60",N38,N65,0.139,-6437.344661,-6391.54992
"37,61",N38,Sp020,0.136,-6439.880156,-6391.54992
"37,62",N38,Sp010,0.137,-6440.834902,-6391.54992
"37,63",N38,Sp040,0.143,-6455.820212,-6391.54992
"37,64",N38,N73,0.147,-6455.793369,-6391.54992
"37,65",N38,Sp045,0.152,-6472.318025,-6391.54992
"37,66",N38,Sp006,0.149,-6472.318026,-6391.54992
"37,67",N38,N76,0.135,-6427.441615,-6391.54992
"37,68",N38,Sp014,0.137,-6427.441613,-6391.54992
"37,69",N38,Sp026,0.142,-6437.345010,-6391.54992
"37,70",N38,Sp021,0.135,-6437.345012,-6391.54992
"37,71",N38,N84,0.138,-6460.643141,-6391.54992
"37,72",N38,Sp030,0.141,-6460.643143,-6391.54992
"37,73",N38,N86,0.136,-6433.190644,-6391.54992
"37,74",N38,Sp002,0.146,-6433.190148,-6391.54992
"37,75",N38,Sp033,0.150,-6469.422195,-6391.54992
"37,76",N38,Sp008,0.137,-6469.421728,-6391.54992
"37,77",N38,Sp041,0.143,-6433.686131,-6391.54992
"37,78",N38,Sp012,0.140,-6433.686136,-6391.54992
"38,0",N39,N1,0.144,-6486.485574,-6391.54992
"38,1",N39,Sp053,0.135,-6568.446386,-6391.54992
"38,2",N39,Sp047,0.141,-6568.446507,-6391.54992
"38,3",N39,N4,0.143,-6476.122423,-6391.54992
"38,4",N39,N5,0.135,-6486.555037,-6391.54992
"38,5",N39,N6,0.135,-6401.566501,-6391.54992
"38,6",N39,N7,0.146,-6476.816175,-6391.54992
"38,7",N39,Sp049,0.139,-6517.044860,-6391.54992
"38,8",N39,Sp046,0.138,-6516.017879,-6391.54992
"38,9",N39,N10,0.129,-6401.566507,-6391.54992
"38,10",N39,N11,0.139,-6401.566548,-6391.54992
"38,11",N39,Sp050,0.135,-6512.075661,-6391.54992
"38,12",N39,Sp048,0.141,-6512.075515,-6391.54992
"38,13",N39,N14,0.126,-6401.566438,-6391.54992
"38,14",N39,N15,0.127,-6401.566506,-6391.54992
"38,15",N39,N16,0.133,-6409.660519,-6391.54992
"38,16",N39,Sp024,0.139,-6409.660484,-6391.54992
"38,17",N39,N18,0.124,-6416.870511,-6391.54992
"38,18",N39,Sp018,0.109,-6414.223785,-6391.54992
"38,19",N39,N20,0.115,-6401.566498,-6391.54992
"38,20",N39,N21,0.100,-6401.565881,-6391.54992
"38,21",N39,Sp052,0.104,-6478.852568,-6391.54992
"38,22",N39,Sp051,0.104,-6478.852088,-6391.54992
"38,23",N39,N24,0.102,-6428.803049,-6391.54992
"38,24",N39,N25,0.102,-6428.803193,-6391.54992
"38,25",N39,N26,0.103,-6406.830040,-6391.54992
"38,26",N39,N27,0.102,-6406.829911,-6391.54992
"38,27",N39,Sp036,0.104,-6401.565923,-6391.54992
"38,28",N39,N38,0.119,-6391.578320,-6391.54992
"38,29",N39,N30,0.104,-6428.803538,-6391.54992
"38,30",N39,N31,0.102,-6428.803413,-6391.54992
"38,31",N39,Sp027,0.096,-6431.511208,-6391.54992
"38,32",N39,Sp025,0.103,-6431.511862,-6391.54992
"38,33",N39,N34,0.102,-6418.830581,-6391.54992
"38,34",N39,N35,0.099,-6418.830587,-6391.54992
"38,35",N39,Sp038,0.101,-6404.620818,-6391.54992
"38,36",N39,N37,0.101,-6406.829538,-6391.54992
"38,37",N39,N50,0.116,-6391.578118,-6391.54992
"38,38",N39,N51,0.102,-6391.578116,-6391.54992
"38,39",N39,N40,0.113,-6438.506266,-6391.54992
"38,40",N39,N41,0.111,-6438.506266,-6391.54992
"38,41",N39,Sp035,0.109,-6451.026200,-6391.54992
"38,42",N39,N43,0.111,-6451.026143,-6391.54992
"38,43",N39,N44,0.106,-6429.593717,-6391.54992
"38,44",N39,Sp001,0.102,-6427.380932,-6391.54992
"38,45",N39,N46,0.106,-6418.831183,-6391.54992
"38,46",N39,Sp023,0.100,-6418.831180,-6391.54992
"38,47",N39,N48,0.108,-6425.928143,-6391.54992
"38,48",N39,N49,0.109,-6425.928425,-6391.54992
"38,49",N39,N68,0.103,-6396.627303,-6391.54992
"38,50",N39,N69,0.100,-6396.631231,-6391.54992
"38,51",N39,Sp039,0.101,-6394.350333,-6391.54992
"38,52",N39,Sp034,0.101,-6394.350783,-6391.54992
"38,53",N39,Sp044,0.107,-6442.648424,-6391.54992
"38,54",N39,N55,0.100,-6442.648431,-6391.54992
"38,55",N39,Sp016,0.105,-6438.506209,-6391.54992
"38,56",N39,Sp005,0.104,-6438.505987,-6391.54992
"38,57",N39,Sp029,0.104,-6451.027286,-6391.54992
"38,58",N39,Sp007,0.102,-6448.940967,-6391.54992
"38,59",N39,N60,0.101,-6429.593820,-6391.54992
"38,60",N39,Sp000,0.103,-6429.594146,-6391.54992
"38,61",N39,N62,0.127,-6423.993946,-6391.54992
"38,62",N39,Sp003,0.107,-6423.993936,-6391.54992
"38,63",N39,Sp028,0.103,-6428.943936,-6391.54992
"38,64",N39,N65,0.105,-6428.943944,-6391.54992
"38,65",N39,Sp020,0.108,-6439.226813,-6391.54992
"38,66",N39,Sp010,0.103,-6440.260684,-6391.54992
"38,67",N39,N80,0.103,-6402.459497,-6391.54992
"38,68",N39,N81,0.101,-6402.459502,-6391.54992
"38,69",N39,Sp032,0.116,-6417.361334,-6391.54992
"38,70",N39,N83,0.115,-6417.361905,-6391.54992
"38,71",N39,Sp040,0.100,-6454.228483,-6391.54992
"38,72",N39,N73,0.105,-6454.228501,-6391.54992
"38,73",N39,Sp045,0.099,-6459.362385,-6391.54992
"38,74",N39,Sp006,0.102,-6459.463354,-6391.54992
"38,75",N39,N76,0.104,-6424.540018,-6391.54992
"38,76",N39,Sp014,0.103,-6424.540013,-6391.54992
"38,77",N39,Sp026,0.103,-6428.943258,-6391.54992
"38,78",N39,Sp021,0.100,-6428.943958,-6391.54992
"38,79",N39,N88,0.104,-6413.672316,-6391.54992
"38,80",N39,N89,0.101,-6412.727093,-6391.54992
"38,81",N39,Sp015,0.098,-6402.459742,-6391.54992
"38,82",N39,Sp009,0.101,-6402.459740,-6391.54992
"38,83",N39,Sp019,0.105,-6424.347078,-6391.54992
"38,84",N39,Sp013,0.101,-6424.347069,-6391.54992
"38,85",N39,N84,0.111,-6458.843168,-6391.54992
"38,86",N39,Sp030,0.104,-6458.843809,-6391.54992
"38,87",N39,N86,0.103,-6430.257498,-6391.54992
"38,88",N39,Sp002,0.104,-6430.257490,-6391.54992
"38,89",N39,Sp043,0.104,-6413.675918,-6391.54992
"38,90",N39,Sp011,0.100,-6413.675921,-6391.54992
"38,91",N39,Sp042,0.122,-6412.727623,-6391.54992
"38,92",N39,N101,0.101,-6412.726925,-6391.54992
"38,93",N39,Sp033,0.104,-6467.228436,-6391.54992
"38,94",N39,Sp008,0.102,-6460.935576,-6391.54992
"38,95",N39,Sp041,0.102,-6430.258960,-6391.54992
"38,96",N39,Sp012,0.102,-6430.258970,-6391.54992
"38,97",N39,N102,0.100,-6412.807263,-6391.54992
"38,98",N39,Sp022,0.100,-6409.335898,-6391.54992
"38,99",N39,Sp037,0.099,-6412.796003,-6391.54992
"38,100",N39,Sp004,0.107,-6412.795141,-6391.54992
"39,0",N40,N1,0.103,-6523.468503,-6391.54992
"39,1",N40,Sp053,0.103,-6608.727660,-6391.54992
"39,2",N40,Sp047,0.104,-6608.727739,-6391.54992
"39,3",N40,N4,0.104,-6512.423345,-6391.54992
"39,4",N40,N5,0.106,-6523.468377,-6391.54992
"39,5",N40,N6,0.107,-6437.174046,-6391.54992
"39,6",N40,N7,0.104,-6508.488675,-6391.54992
"39,7",N40,Sp049,0.107,-6551.985666,-6391.54992
"39,8",N40,Sp046,0.105,-6553.893675,-6391.54992
"39,9",N40,N10,0.103,-6437.174076,-6391.54992
"39,10",N40,N11,0.102,-6437.174105,-6391.54992
"39,11",N40,Sp050,0.101,-6537.872562,-6391.54992
"39,12",N40,Sp048,0.106,-6537.026016,-6391.54992
"39,13",N40,N14,0.102,-6407.155663,-6391.54992
"39,14",N40,N15,0.099,-6437.174078,-6391.54992
"39,15",N40,N16,0.100,-6445.268264,-6391.54992
"39,16",N40,Sp024,0.104,-6445.268845,-6391.54992
"39,17",N40,N18,0.101,-6404.042128,-6391.54992
"39,18",N40,Sp018,0.102,-6404.674463,-6391.54992
"39,19",N40,N20,0.102,-6437.173036,-6391.54992
"39,20",N40,N21,0.100,-6437.173945,-6391.54992
"39,21",N40,Sp052,0.102,-6507.936490,-6391.54992
"39,22",N40,Sp051,0.105,-6507.936484,-6391.54992
"39,23",N40,N24,0.106,-6402.294708,-6391.54992
"39,24",N40,N25,0.101,-6404.042215,-6391.54992
"39,25",N40,N26,0.103,-6437.331841,-6391.54992
"39,26",N40,N27,0.102,-6437.331848,-6391.54992
"39,27",N40,N28,0.102,-6437.173961,-6391.54992
"39,28",N40,Sp036,0.099,-6434.578158,-6391.54992
"39,29",N40,N31,0.107,-6402.294707,-6391.54992
"39,30",N40,N41,0.106,-6391.576784,-6391.54992
"39,31",N40,Sp027,0.109,-6408.390035,-6391.54992
"39,32",N40,Sp025,0.108,-6408.389892,-6391.54992
"39,33",N40,N34,0.100,-6449.550596,-6391.54992
"39,34",N40,N35,0.108,-6449.550599,-6391.54992
"39,35",N40,Sp038,0.108,-6437.331486,-6391.54992
"39,36",N40,N37,0.103,-6437.331848,-6391.54992
"39,37",N40,N38,0.109,-6447.160588,-6391.54992
"39,38",N40,N39,0.102,-6447.160618,-6391.54992
"39,39",N40,Sp035,0.109,-6431.824648,-6391.54992
"39,40",N40,N43,0.111,-6431.824655,-6391.54992
"39,41",N40,Sp016,0.101,-6391.576785,-6391.54992
"39,42",N40,Sp005,0.100,-6391.576786,-6391.54992
"39,43",N40,N44,0.104,-6460.501306,-6391.54992
"39,44",N40,Sp001,0.107,-6460.501102,-6391.54992
"39,45",N40,N46,0.103,-6449.551259,-6391.54992
"39,46",N40,Sp023,0.103,-6449.551255,-6391.54992
"39,47",N40,N48,0.106,-6461.593790,-6391.54992
"39,48",N40,N49,0.103,-6458.910180,-6391.54992
"39,49",N40,N50,0.106,-6453.885486,-6391.54992
"39,50",N40,N51,0.108,-6453.885388,-6391.54992
"39,51",N40,Sp031,0.110,-6470.809400,-6391.54992
"39,52",N40,Sp017,0.104,-6470.809321,-6391.54992
"39,53",N40,Sp029,0.103,-6437.116191,-6391.54992
"39,54",N40,Sp007,0.103,-6437.116193,-6391.54992
"39,55",N40,N60,0.105,-6458.620894,-6391.54992
"39,56",N40,Sp000,0.103,-6460.501749,-6391.54992
"39,57",N40,N62,0.113,-6454.713958,-6391.54992
"39,58",N40,Sp003,0.101,-6454.713949,-6391.54992
"39,59",N40,Sp028,0.104,-6469.309384,-6391.54992
"39,60",N40,N65,0.108,-6469.309516,-6391.54992
"39,61",N40,Sp020,0.105,-6465.800843,-6391.54992
"39,62",N40,Sp010,0.103,-6466.798657,-6391.54992
"39,63",N40,N68,0.106,-6458.740611,-6391.54992
"39,64",N40,N69,0.102,-6456.258147,-6391.54992
"39,65",N40,Sp039,0.104,-6455.147328,-6391.54992
"39,66",N40,Sp034,0.106,-6456.891741,-6391.54992
"39,67",N40,Sp045,0.105,-6492.080880,-6391.54992
"39,68",N40,Sp006,0.101,-6492.080857,-6391.54992
"39,69",N40,N76,0.118,-6455.356191,-6391.54992
"39,70",N40,Sp014,0.110,-6455.356186,-6391.54992
"39,71",N40,Sp026,0.106,-6469.309942,-6391.54992
"39,72",N40,Sp021,0.105,-6469.309946,-6391.54992
"39,73",N40,N80,0.113,-6463.938027,-6391.54992
"39,74",N40,N81,0.105,-6463.938040,-6391.54992
"39,75",N40,Sp032,0.105,-6467.813959,-6391.54992
"39,76",N40,N83,0.103,-6470.289298,-6391.54992
"39,77",N40,N86,0.104,-6461.162678,-6391.54992
"39,78",N40,Sp002,0.102,-6461.102432,-6391.54992
"39,79",N40,N88,0.102,-6474.185528,-6391.54992
"39,80",N40,N89,0.107,-6468.891944,-6391.54992
"39,81",N40,Sp015,0.103,-6463.938183,-6391.54992
"39,82",N40,Sp009,0.103,-6463.938179,-6391.54992
"39,83",N40,Sp019,0.102,-6475.660276,-6391.54992
"39,84",N40,Sp013,0.102,-6475.660163,-6391.54992
"39,85",N40,Sp041,0.105,-6461.164271,-6391.54992
"39,86",N40,Sp012,0.104,-6461.164280,-6391.54992
"39,87",N40,Sp043,0.106,-6474.268600,-6391.54992
"39,88",N40,Sp011,0.100,-6474.269129,-6391.54992
"39,89",N40,Sp042,0.108,-6468.891837,-6391.54992
"39,90",N40,N101,0.109,-6468.891833,-6391.54992
"39,91",N40,N102,0.107,-6468.954892,-6391.54992
"39,92",N40,Sp022,0.109,-6468.954895,-6391.54992
"39,93",N40,Sp037,0.113,-6473.125040,-6391.54992
"39,94",N40,Sp004,0.105,-6473.125036,-6391.54992
"40,0",N41,N1,0.106,-6518.444325,-6391.54992
"40,1",N41,Sp053,0.112,-6603.728671,-6391.54992
"40,2",N41,Sp047,0.106,-6603.728810,-6391.54992
"40,3",N41,N4,0.111,-6512.231400,-6391.54992
"40,4",N41,N5,0.107,-6518.444202,-6391.54992
"40,5",N41,N6,0.103,-6437.318353,-6391.54992
"40,6",N41,N7,0.107,-6508.393797,-6391.54992
"40,7",N41,Sp049,0.106,-6546.687493,-6391.54992
"40,8",N41,Sp046,0.106,-6548.859453,-6391.54992
"40,9",N41,N10,0.103,-6437.318436,-6391.54992
"40,10",N41,N11,0.105,-6437.318477,-6391.54992
"40,11",N41,Sp050,0.109,-6533.890360,-6391.54992
"40,12",N41,Sp048,0.105,-6532.969143,-6391.54992
"40,13",N41,N14,0.103,-6407.155151,-6391.54992
