,prune_name,rgft_name,time,ll,orig_ds_ll
"18,16",Sp041,Sp002,0.118,-6176.555476,-6042.49451
"18,17",Sp041,N20,0.109,-6108.974571,-6042.49451
"18,18",Sp041,N21,0.108,-6108.974529,-6042.49451
"18,19",Sp041,N22,0.108,-6129.869945,-6042.49451
"18,20",Sp041,Sp011,0.116,-6129.870310,-6042.49451
"18,21",Sp041,N24,0.111,-6108.974910,-6042.49451
"18,22",Sp041,N25,0.108,-6108.975137,-6042.49451
"18,23",Sp041,N26,0.108,-6119.697155,-6042.49451
"18,24",Sp041,N27,0.110,-6119.697064,-6042.49451
"18,25",Sp041,N28,0.113,-6176.066282,-6042.49451
"18,26",Sp041,Sp013,0.109,-6176.070300,-6042.49451
"18,27",Sp041,N30,0.108,-6123.531742,-6042.49451
"18,28",Sp041,N31,0.106,-6123.531745,-6042.49451
"18,29",Sp041,Sp033,0.108,-6113.980359,-6042.49451
"18,30",Sp041,N33,0.108,-6113.980326,-6042.49451
"18,31",Sp041,N34,0.117,-6129.629666,-6042.49451
"18,32",Sp041,Sp007,0.109,-6129.488534,-6042.49451
"18,33",Sp041,N36,0.114,-6181.405466,-6042.49451
"18,34",Sp041,N37,0.110,-6181.415607,-6042.49451
"18,35",Sp041,Sp014,0.107,-6188.217771,-6042.49451
"18,36",Sp041,Sp012,0.106,-6188.217663,-6042.49451
"18,37",Sp041,Sp038,0.107,-6140.116499,-6042.49451
"18,38",Sp041,N41,0.112,-6140.116400,-6042.49451
"18,39",Sp041,Sp037,0.110,-6149.452354,-6042.49451
"18,40",Sp041,Sp035,0.107,-6149.615284,-6042.49451
"18,41",Sp041,N44,0.108,-6130.395017,-6042.49451
"18,42",Sp041,N45,0.106,-6130.394889,-6042.49451
"18,43",Sp041,N46,0.108,-6130.194339,-6042.49451
"18,44",Sp041,N47,0.105,-6130.548377,-6042.49451
"18,45",Sp041,Sp010,0.108,-6186.764660,-6042.49451
"18,46",Sp041,Sp008,0.104,-6186.764717,-6042.49451
"18,47",Sp041,N50,0.112,-6202.823972,-6042.49451
"18,48",Sp041,Sp001,0.107,-6201.628985,-6042.49451
"18,49",Sp041,N52,0.107,-6148.706043,-6042.49451
"18,50",Sp041,Sp034,0.113,-6148.706032,-6042.49451
"18,51",Sp041,N54,0.109,-6130.744157,-6042.49451
"18,52",Sp041,N55,0.107,-6130.744130,-6042.49451
"18,53",Sp041,N56,0.109,-6136.245464,-6042.49451
"18,54",Sp041,N57,0.108,-6136.245471,-6042.49451
"18,55",Sp041,Sp042,0.111,-6178.548419,-6042.49451
"18,56",Sp041,N59,0.110,-6180.539601,-6042.49451
"18,57",Sp041,Sp006,0.111,-6174.326619,-6042.49451
"18,58",Sp041,Sp004,0.108,-6174.326878,-6042.49451
"18,59",Sp041,Sp009,0.110,-6205.054952,-6042.49451
"18,60",Sp041,Sp005,0.107,-6205.054424,-6042.49451
"18,61",Sp041,Sp036,0.110,-6148.706211,-6042.49451
"18,62",Sp041,Sp023,0.108,-6148.706211,-6042.49451
"18,63",Sp041,N66,0.108,-6130.743998,-6042.49451
"18,64",Sp041,Sp028,0.110,-6130.743978,-6042.49451
"18,65",Sp041,Sp025,0.109,-6130.744431,-6042.49451
"18,66",Sp041,N69,0.110,-6130.744680,-6042.49451
"18,67",Sp041,N70,0.115,-6151.312964,-6042.49451
"18,68",Sp041,Sp027,0.111,-6151.313322,-6042.49451
"18,69",Sp041,N72,0.109,-6161.115038,-6042.49451
"18,70",Sp041,Sp026,0.117,-6160.859362,-6042.49451
"18,71",Sp041,Sp040,0.108,-6183.766885,-6042.49451
"18,72",Sp041,Sp039,0.109,-6184.485252,-6042.49451
"18,73",Sp041,Sp032,0.108,-6138.258789,-6042.49451
"18,74",Sp041,N77,0.129,-6138.275642,-6042.49451
"18,75",Sp041,Sp021,0.108,-6163.230989,-6042.49451
"18,76",Sp041,Sp019,0.107,-6163.486028,-6042.49451
"18,77",Sp041,Sp031,0.107,-6153.714377,-6042.49451
"18,78",Sp041,N81,0.109,-6152.614454,-6042.49451
"18,79",Sp041,Sp030,0.108,-6163.433342,-6042.49451
"18,80",Sp041,Sp029,0.109,-6163.390020,-6042.49451
"18,81",Sp041,Sp024,0.111,-6160.582095,-6042.49451
"18,82",Sp041,Sp018,0.110,-6160.582109,-6042.49451
"18,83",Sp041,Sp022,0.108,-6174.008597,-6042.49451
"18,84",Sp041,Sp020,0.110,-6174.008579,-6042.49451
"19,0",N20,N1,0.120,-6331.268382,-6042.49451
"19,1",N20,Sp017,0.114,-6414.385483,-6042.49451
"19,2",N20,Sp016,0.118,-6414.385306,-6042.49451
"19,3",N20,N4,0.119,-6055.179869,-6042.49451
"19,4",N20,Sp015,0.113,-6331.266245,-6042.49451
"19,5",N20,N6,0.107,-6053.207124,-6042.49451
"19,6",N20,Sp000,0.112,-6055.197993,-6042.49451
"19,7",N20,N8,0.109,-6042.502485,-6042.49451
"19,8",N20,N9,0.111,-6054.996510,-6042.49451
"19,9",N20,N10,no ll opt_no time,-6042.494646,-6042.49451
"19,10",N20,N11,0.109,-6042.502496,-6042.49451
"19,11",N20,Sp044,0.109,-6095.538778,-6042.49451
"19,12",N20,N13,0.110,-6095.538784,-6042.49451
"19,13",N20,N15,0.102,-6042.501773,-6042.49451
"19,14",N20,N21,0.103,-6042.501749,-6042.49451
"19,15",N20,Sp003,0.108,-6114.252998,-6042.49451
"19,16",N20,Sp002,0.109,-6114.253118,-6042.49451
"19,17",N20,Sp043,0.131,-6116.186692,-6042.49451
"19,18",N20,Sp041,0.131,-6116.186684,-6042.49451
"19,19",N20,N22,0.108,-6063.388916,-6042.49451
"19,20",N20,Sp011,0.110,-6063.388916,-6042.49451
"19,21",N20,N26,0.107,-6053.189514,-6042.49451
"19,22",N20,N27,0.109,-6053.189539,-6042.49451
"19,23",N20,N28,0.107,-6122.217095,-6042.49451
"19,24",N20,Sp013,0.108,-6122.218107,-6042.49451
"19,25",N20,N34,0.118,-6067.395085,-6042.49451
"19,26",N20,Sp007,0.119,-6067.395850,-6042.49451
"19,27",N20,N36,0.118,-6120.770197,-6042.49451
"19,28",N20,N37,0.120,-6120.767802,-6042.49451
"19,29",N20,Sp014,0.125,-6142.333078,-6042.49451
"19,30",N20,Sp012,0.116,-6142.333563,-6042.49451
"19,31",N20,N46,0.109,-6070.855645,-6042.49451
"19,32",N20,N47,0.107,-6070.854874,-6042.49451
"19,33",N20,Sp010,0.111,-6140.841074,-6042.49451
"19,34",N20,Sp008,0.109,-6140.841047,-6042.49451
"19,35",N20,N50,0.121,-6161.080606,-6042.49451
"19,36",N20,Sp001,0.119,-6161.086471,-6042.49451
"19,37",N20,Sp042,0.127,-6149.046654,-6042.49451
"19,38",N20,N59,0.130,-6146.217781,-6042.49451
"19,39",N20,Sp006,0.111,-6117.555919,-6042.49451
"19,40",N20,Sp004,0.109,-6117.554662,-6042.49451
"19,41",N20,Sp009,0.108,-6166.667116,-6042.49451
"19,42",N20,Sp005,0.108,-6166.667292,-6042.49451
"19,43",N20,Sp040,0.113,-6149.418488,-6042.49451
"19,44",N20,Sp039,0.109,-6150.518433,-6042.49451
"20,0",N21,N1,0.126,-6383.048201,-6042.49451
"20,1",N21,Sp017,0.107,-6399.411233,-6042.49451
"20,2",N21,Sp016,0.110,-6399.411075,-6042.49451
"20,3",N21,N4,0.119,-6055.436888,-6042.49451
"20,4",N21,Sp015,0.121,-6330.163393,-6042.49451
"20,5",N21,N6,0.123,-6054.996832,-6042.49451
"20,6",N21,Sp000,0.110,-6056.984534,-6042.49451
"20,7",N21,N8,0.103,-6042.502497,-6042.49451
"20,8",N21,N9,0.109,-6054.996498,-6042.49451
"20,9",N21,N10,no ll opt_no time,-6042.494660,-6042.49451
"20,10",N21,N11,0.110,-6040.682080,-6042.49451
"20,11",N21,Sp044,0.107,-6086.700696,-6042.49451
"20,12",N21,N13,0.107,-6086.701460,-6042.49451
"20,13",N21,N15,0.102,-6042.501982,-6042.49451
"20,14",N21,N20,no ll opt_no time,-6042.494560,-6042.49451
"20,15",N21,Sp003,0.119,-6108.634421,-6042.49451
"20,16",N21,Sp002,0.114,-6109.527768,-6042.49451
"20,17",N21,Sp043,0.113,-6106.319420,-6042.49451
"20,18",N21,Sp041,0.111,-6106.319402,-6042.49451
"20,19",N21,N22,0.109,-6063.388643,-6042.49451
"20,20",N21,Sp011,0.109,-6063.388881,-6042.49451
"20,21",N21,N24,0.105,-6042.501884,-6042.49451
"20,22",N21,N25,0.103,-6042.501918,-6042.49451
"20,23",N21,N28,0.124,-6115.307294,-6042.49451
"20,24",N21,Sp013,0.118,-6114.497819,-6042.49451
"20,25",N21,N30,0.115,-6057.051425,-6042.49451
"20,26",N21,N31,0.116,-6054.754924,-6042.49451
"20,27",N21,Sp033,0.104,-6047.502492,-6042.49451
"20,28",N21,N33,0.105,-6044.901413,-6042.49451
"20,29",N21,Sp014,0.106,-6129.957879,-6042.49451
"20,30",N21,Sp012,0.113,-6129.957008,-6042.49451
"20,31",N21,Sp038,0.118,-6078.583726,-6042.49451
"20,32",N21,N41,0.122,-6078.583725,-6042.49451
"20,33",N21,Sp037,0.113,-6077.698463,-6042.49451
"20,34",N21,Sp035,0.113,-6077.698735,-6042.49451
"20,35",N21,N44,0.100,-6063.830849,-6042.49451
"20,36",N21,N45,0.103,-6063.827830,-6042.49451
"20,37",N21,N52,0.118,-6089.958605,-6042.49451
"20,38",N21,Sp034,0.107,-6089.958599,-6042.49451
"20,39",N21,N54,0.103,-6064.511498,-6042.49451
"20,40",N21,N55,0.103,-6064.511463,-6042.49451
"20,41",N21,N56,0.113,-6070.761735,-6042.49451
"20,42",N21,N57,0.115,-6070.761702,-6042.49451
"20,43",N21,Sp036,0.111,-6089.958838,-6042.49451
"20,44",N21,Sp023,0.103,-6089.958838,-6042.49451
"20,45",N21,N66,0.106,-6064.511466,-6042.49451
"20,46",N21,Sp028,0.114,-6064.511073,-6042.49451
"20,47",N21,Sp025,0.111,-6064.511748,-6042.49451
"20,48",N21,N69,0.106,-6064.511877,-6042.49451
"20,49",N21,N70,0.116,-6087.473203,-6042.49451
"20,50",N21,Sp027,0.108,-6087.489430,-6042.49451
"20,51",N21,N72,0.123,-6097.979711,-6042.49451
"20,52",N21,Sp026,0.123,-6095.151054,-6042.49451
"20,53",N21,Sp032,0.103,-6070.669966,-6042.49451
"20,54",N21,N77,0.110,-6073.298271,-6042.49451
"20,55",N21,Sp021,0.114,-6094.562105,-6042.49451
"20,56",N21,Sp019,0.110,-6095.947141,-6042.49451
"20,57",N21,Sp031,0.108,-6093.134029,-6042.49451
"20,58",N21,N81,0.105,-6093.134192,-6042.49451
"20,59",N21,Sp030,0.108,-6103.355323,-6042.49451
"20,60",N21,Sp029,0.111,-6103.545251,-6042.49451
"20,61",N21,Sp024,0.109,-6106.769640,-6042.49451
"20,62",N21,Sp018,0.110,-6106.766137,-6042.49451
"20,63",N21,Sp022,0.109,-6124.450076,-6042.49451
"20,64",N21,Sp020,0.107,-6124.450067,-6042.49451
"21,0",N22,N1,0.113,-6327.530289,-6042.49451
"21,1",N22,Sp017,0.108,-6337.114067,-6042.49451
"21,2",N22,Sp016,0.116,-6337.149166,-6042.49451
"21,3",N22,N4,0.108,-6071.586938,-6042.49451
"21,4",N22,Sp015,0.117,-6327.530371,-6042.49451
"21,5",N22,N6,0.105,-6069.496461,-6042.49451
"21,6",N22,Sp000,0.116,-6071.586850,-6042.49451
"21,7",N22,N8,0.112,-6063.389053,-6042.49451
"21,8",N22,N9,0.105,-6069.496770,-6042.49451
"21,9",N22,N10,0.102,-6063.388859,-6042.49451
"21,10",N22,N11,0.109,-6063.389417,-6042.49451
"21,11",N22,Sp044,0.111,-6082.446257,-6042.49451
"21,12",N22,N13,0.109,-6082.446499,-6042.49451
"21,13",N22,N14,0.106,-6063.388755,-6042.49451
"21,14",N22,Sp011,0.102,-6042.501744,-6042.49451
"21,15",N22,Sp003,0.127,-6131.875995,-6042.49451
"21,16",N22,Sp002,0.123,-6131.879632,-6042.49451
"21,17",N22,Sp043,0.106,-6091.539651,-6042.49451
"21,18",N22,Sp041,0.109,-6091.538704,-6042.49451
"21,19",N22,N20,0.103,-6063.388844,-6042.49451
"21,20",N22,N21,0.103,-6063.388610,-6042.49451
"21,21",N22,N24,0.115,-6063.388692,-6042.49451
"21,22",N22,N25,0.105,-6063.389369,-6042.49451
"21,23",N22,N26,0.113,-6072.754100,-6042.49451
"21,24",N22,N27,0.113,-6071.994912,-6042.49451
"21,25",N22,N30,0.104,-6070.963030,-6042.49451
"21,26",N22,N31,0.117,-6070.962657,-6042.49451
"21,27",N22,Sp033,0.106,-6068.390410,-6042.49451
"21,28",N22,N33,0.105,-6068.390325,-6042.49451
"21,29",N22,N34,0.108,-6077.125956,-6042.49451
"21,30",N22,Sp007,0.109,-6077.125698,-6042.49451
"21,31",N22,N36,0.108,-6110.126217,-6042.49451
"21,32",N22,N37,0.111,-6110.126322,-6042.49451
"21,33",N22,Sp038,0.106,-6083.985201,-6042.49451
"21,34",N22,N41,0.099,-6083.985489,-6042.49451
"21,35",N22,Sp037,0.108,-6085.129601,-6042.49451
"21,36",N22,Sp035,0.102,-6085.129879,-6042.49451
"21,37",N22,N44,0.105,-6079.522568,-6042.49451
"21,38",N22,N45,0.101,-6079.522422,-6042.49451
"21,39",N22,N46,0.108,-6077.700180,-6042.49451
"21,40",N22,N47,0.107,-6077.700222,-6042.49451
"21,41",N22,Sp010,0.117,-6114.395333,-6042.49451
"21,42",N22,Sp008,0.108,-6114.153085,-6042.49451
"21,43",N22,N50,0.115,-6125.917208,-6042.49451
"21,44",N22,Sp001,0.113,-6124.159290,-6042.49451
"21,45",N22,N52,0.112,-6092.320013,-6042.49451
"21,46",N22,Sp034,0.107,-6092.319981,-6042.49451
"21,47",N22,N54,0.106,-6079.752991,-6042.49451
"21,48",N22,N55,0.105,-6079.753024,-6042.49451
"21,49",N22,N56,0.112,-6086.387136,-6042.49451
"21,50",N22,N57,0.108,-6086.387000,-6042.49451
"21,51",N22,Sp042,0.110,-6130.179032,-6042.49451
"21,52",N22,N59,0.109,-6130.179019,-6042.49451
"21,53",N22,Sp006,0.137,-6124.072209,-6042.49451
"21,54",N22,Sp004,0.122,-6124.072185,-6042.49451
"21,55",N22,Sp009,0.114,-6128.000483,-6042.49451
"21,56",N22,Sp005,0.112,-6128.000109,-6042.49451
"21,57",N22,Sp036,0.103,-6092.320135,-6042.49451
"21,58",N22,Sp023,0.108,-6092.320135,-6042.49451
"21,59",N22,N66,0.107,-6079.752859,-6042.49451
"21,60",N22,Sp028,0.109,-6077.213800,-6042.49451
"21,61",N22,Sp025,0.106,-6079.753152,-6042.49451
"21,62",N22,N69,0.108,-6079.753479,-6042.49451
"21,63",N22,N70,0.113,-6102.911781,-6042.49451
"21,64",N22,Sp027,0.108,-6102.901308,-6042.49451
"21,65",N22,N72,0.117,-6106.654754,-6042.49451
"21,66",N22,Sp026,0.110,-6106.654587,-6042.49451
"21,67",N22,Sp040,0.113,-6132.921296,-6042.49451
"21,68",N22,Sp039,0.109,-6133.774970,-6042.49451
"21,69",N22,Sp032,0.108,-6088.333738,-6042.49451
"21,70",N22,N77,0.113,-6087.038766,-6042.49451
"21,71",N22,Sp021,0.108,-6110.092282,-6042.49451
"21,72",N22,Sp019,0.109,-6111.553938,-6042.49451
"21,73",N22,Sp031,0.108,-6102.870587,-6042.49451
"21,74",N22,N81,0.183,-6103.006379,-6042.49451
"21,75",N22,Sp030,0.132,-6107.339457,-6042.49451
"21,76",N22,Sp029,0.133,-6108.895938,-6042.49451
"21,77",N22,Sp024,0.106,-6101.240533,-6042.49451
"21,78",N22,Sp018,0.108,-6101.240736,-6042.49451
"21,79",N22,Sp022,0.112,-6125.310046,-6042.49451
"21,80",N22,Sp020,0.110,-6125.309681,-6042.49451
"22,0",Sp011,N1,0.118,-6374.223003,-6042.49451
"22,1",Sp011,Sp017,0.111,-6389.301695,-6042.49451
"22,2",Sp011,Sp016,0.112,-6389.302092,-6042.49451
"22,3",Sp011,N4,0.112,-6077.873084,-6042.49451
"22,4",Sp011,Sp015,0.120,-6374.222460,-6042.49451
"22,5",Sp011,N6,0.119,-6075.881374,-6042.49451
"22,6",Sp011,Sp000,0.112,-6077.872803,-6042.49451
"22,7",Sp011,N8,0.105,-6063.389479,-6042.49451
"22,8",Sp011,N9,0.109,-6075.881569,-6042.49451
"22,9",Sp011,N10,0.107,-6063.388772,-6042.49451
"22,10",Sp011,N11,0.112,-6061.334655,-6042.49451
"22,11",Sp011,Sp044,0.124,-6101.350655,-6042.49451
"22,12",Sp011,N13,0.110,-6101.350652,-6042.49451
"22,13",Sp011,N14,0.105,-6063.388860,-6042.49451
"22,14",Sp011,N22,0.106,-6042.501742,-6042.49451
"22,15",Sp011,Sp003,0.129,-6126.094986,-6042.49451
"22,16",Sp011,Sp002,0.120,-6126.094979,-6042.49451
"22,17",Sp011,Sp043,0.103,-6117.886396,-6042.49451
"22,18",Sp011,Sp041,0.121,-6117.886368,-6042.49451
"22,19",Sp011,N20,0.126,-6063.388973,-6042.49451
"22,20",Sp011,N21,0.110,-6063.388982,-6042.49451
"22,21",Sp011,N28,0.107,-6067.236156,-6042.49451
"22,22",Sp011,Sp013,0.111,-6067.233741,-6042.49451
"22,23",Sp011,N24,0.106,-6063.389052,-6042.49451
"22,24",Sp011,N25,0.108,-6063.389468,-6042.49451
"22,25",Sp011,N26,0.109,-6074.109243,-6042.49451
"22,26",Sp011,N27,0.110,-6072.963929,-6042.49451
"22,27",Sp011,Sp014,0.116,-6077.806296,-6042.49451
"22,28",Sp011,Sp012,0.113,-6078.972777,-6042.49451
"22,29",Sp011,N30,0.118,-6077.792500,-6042.49451
"22,30",Sp011,N31,0.118,-6077.792373,-6042.49451
"22,31",Sp011,Sp033,0.107,-6067.201197,-6042.49451
"22,32",Sp011,N33,0.107,-6068.390656,-6042.49451
"22,33",Sp011,N34,0.111,-6083.234313,-6042.49451
"22,34",Sp011,Sp007,0.112,-6083.234197,-6042.49451
"22,35",Sp011,N36,0.108,-6125.712552,-6042.49451
"22,36",Sp011,N37,0.112,-6125.099085,-6042.49451
"22,37",Sp011,Sp038,0.114,-6091.321285,-6042.49451
"22,38",Sp011,N41,0.122,-6091.321278,-6042.49451
"22,39",Sp011,Sp037,0.114,-6100.274936,-6042.49451
"22,40",Sp011,Sp035,0.118,-6100.274939,-6042.49451
"22,41",Sp011,N44,0.114,-6088.036353,-6042.49451
"22,42",Sp011,N45,0.104,-6088.036399,-6042.49451
"22,43",Sp011,N46,0.113,-6083.501586,-6042.49451
"22,44",Sp011,N47,0.114,-6084.162598,-6042.49451
"22,45",Sp011,Sp010,0.154,-6130.937458,-6042.49451
"22,46",Sp011,Sp008,0.144,-6129.789508,-6042.49451
"22,47",Sp011,N50,0.140,-6140.736274,-6042.49451
"22,48",Sp011,Sp001,0.145,-6139.511483,-6042.49451
"22,49",Sp011,N52,0.153,-6099.122437,-6042.49451
"22,50",Sp011,Sp034,0.150,-6099.122425,-6042.49451
"22,51",Sp011,N54,0.141,-6088.364827,-6042.49451
"22,52",Sp011,N55,0.144,-6087.410425,-6042.49451
"22,53",Sp011,N56,0.138,-6096.048954,-6042.49451
"22,54",Sp011,N57,0.149,-6096.049112,-6042.49451
"22,55",Sp011,Sp042,0.141,-6128.610841,-6042.49451
"22,56",Sp011,N59,0.141,-6128.610829,-6042.49451
"22,57",Sp011,Sp006,0.135,-6131.585553,-6042.49451
"22,58",Sp011,Sp004,0.154,-6131.312131,-6042.49451
"22,59",Sp011,Sp009,0.136,-6142.608909,-6042.49451
"22,60",Sp011,Sp005,0.154,-6142.608616,-6042.49451
"22,61",Sp011,Sp036,0.143,-6099.122450,-6042.49451
"22,62",Sp011,Sp023,0.144,-6099.122450,-6042.49451
"22,63",Sp011,N66,0.141,-6088.364639,-6042.49451
"22,64",Sp011,Sp028,0.139,-6088.364714,-6042.49451
"22,65",Sp011,Sp025,0.136,-6087.410526,-6042.49451
"22,66",Sp011,N69,0.136,-6087.406922,-6042.49451
"22,67",Sp011,N70,0.148,-6110.337796,-6042.49451
"22,68",Sp011,Sp027,0.164,-6109.893701,-6042.49451
"22,69",Sp011,N72,0.151,-6117.493038,-6042.49451
"22,70",Sp011,Sp026,0.138,-6116.966307,-6042.49451
"22,71",Sp011,Sp040,0.163,-6131.593718,-6042.49451
"22,72",Sp011,Sp039,0.147,-6132.245745,-6042.49451
"22,73",Sp011,Sp032,0.141,-6094.317664,-6042.49451
"22,74",Sp011,N77,0.137,-6095.982097,-6042.49451
"22,75",Sp011,Sp021,0.150,-6112.957629,-6042.49451
"22,76",Sp011,Sp019,0.142,-6113.163582,-6042.49451
"22,77",Sp011,Sp031,0.134,-6110.963706,-6042.49451
"22,78",Sp011,N81,0.152,-6110.686146,-6042.49451
"22,79",Sp011,Sp030,0.141,-6119.720295,-6042.49451
"22,80",Sp011,Sp029,0.145,-6119.668170,-6042.49451
"22,81",Sp011,Sp024,0.141,-6116.980716,-6042.49451
"22,82",Sp011,Sp018,0.137,-6116.980580,-6042.49451
"22,83",Sp011,Sp022,0.145,-6129.817589,-6042.49451
"22,84",Sp011,Sp020,0.142,-6129.817568,-6042.49451
"23,0",N24,N1,0.156,-6276.414180,-6042.49451
"23,1",N24,Sp017,0.141,-6288.914954,-6042.49451
"23,2",N24,Sp016,0.139,-6288.914795,-6042.49451
"23,3",N24,N4,0.159,-6056.429369,-6042.49451
"23,4",N24,Sp015,0.154,-6276.414132,-6042.49451
"23,5",N24,N6,0.130,-6054.953558,-6042.49451
"23,6",N24,Sp000,0.139,-6055.012276,-6042.49451
"23,7",N24,N8,0.139,-6042.502413,-6042.49451
"23,8",N24,N9,0.143,-6054.996295,-6042.49451
"23,9",N24,N10,no ll opt_no time,-6042.494540,-6042.49451
"23,10",N24,N11,0.147,-6042.502102,-6042.49451
"23,11",N24,Sp044,0.155,-6080.300600,-6042.49451
"23,12",N24,N13,0.144,-6080.300976,-6042.49451
"23,13",N24,N14,no ll opt_no time,-6042.494410,-6042.49451
"23,14",N24,N15,0.140,-6042.501520,-6042.49451
"23,15",N24,Sp003,0.156,-6098.377407,-6042.49451
"23,16",N24,Sp002,0.150,-6097.828008,-6042.49451
"23,17",N24,Sp043,0.147,-6099.556564,-6042.49451
"23,18",N24,Sp041,0.155,-6099.556011,-6042.49451
"23,19",N24,N21,0.153,-6042.501882,-6042.49451
"23,20",N24,N25,0.157,-6042.501742,-6042.49451
"23,21",N24,N22,0.156,-6056.305009,-6042.49451
"23,22",N24,Sp011,0.160,-6056.305026,-6042.49451
"23,23",N24,N26,0.161,-6051.519973,-6042.49451
"23,24",N24,N27,0.208,-6051.519790,-6042.49451
"23,25",N24,Sp033,0.132,-6043.549077,-6042.49451
"23,26",N24,N33,0.152,-6043.549184,-6042.49451
"23,27",N24,N28,0.154,-6089.600157,-6042.49451
"23,28",N24,Sp013,0.141,-6090.789386,-6042.49451
"23,29",N24,N34,0.141,-6054.778583,-6042.49451
"23,30",N24,Sp007,0.149,-6054.778288,-6042.49451
"23,31",N24,N36,0.152,-6092.143806,-6042.49451
"23,32",N24,N37,0.145,-6093.577364,-6042.49451
"23,33",N24,N44,0.152,-6059.157413,-6042.49451
"23,34",N24,N45,0.165,-6059.157239,-6042.49451
"23,35",N24,Sp014,0.145,-6094.312768,-6042.49451
"23,36",N24,Sp012,0.133,-6094.312748,-6042.49451
"23,37",N24,N46,0.133,-6055.273286,-6042.49451
"23,38",N24,N47,0.139,-6055.273279,-6042.49451
"23,39",N24,Sp010,0.140,-6092.281408,-6042.49451
"23,40",N24,Sp008,0.138,-6092.281437,-6042.49451
"23,41",N24,N50,0.141,-6112.731787,-6042.49451
"23,42",N24,Sp001,0.141,-6112.500704,-6042.49451
"23,43",N24,N54,0.135,-6060.532886,-6042.49451
"23,44",N24,N55,0.135,-6060.532500,-6042.49451
"23,45",N24,N56,0.146,-6063.203546,-6042.49451
"23,46",N24,N57,0.148,-6063.203624,-6042.49451
"23,47",N24,Sp042,0.148,-6106.454360,-6042.49451
"23,48",N24,N59,0.144,-6106.454751,-6042.49451
"23,49",N24,Sp006,0.143,-6098.484600,-6042.49451
"23,50",N24,Sp004,0.144,-6098.485180,-6042.49451
"23,51",N24,Sp009,0.149,-6114.446116,-6042.49451
"23,52",N24,Sp005,0.146,-6114.430664,-6042.49451
"23,53",N24,N66,0.146,-6060.528899,-6042.49451
"23,54",N24,Sp028,0.153,-6060.532575,-6042.49451
"23,55",N24,Sp025,0.160,-6059.062427,-6042.49451
"23,56",N24,N69,0.136,-6060.532709,-6042.49451
"23,57",N24,N70,0.149,-6068.183218,-6042.49451
"23,58",N24,Sp027,0.156,-6068.182619,-6042.49451
"23,59",N24,N72,0.137,-6072.907527,-6042.49451
"23,60",N24,Sp026,0.133,-6072.907266,-6042.49451
"23,61",N24,Sp040,0.142,-6108.621930,-6042.49451
"23,62",N24,Sp039,0.151,-6110.654898,-6042.49451
"23,63",N24,Sp032,0.139,-6061.310773,-6042.49451
"23,64",N24,N77,0.138,-6061.381489,-6042.49451
"23,65",N24,Sp021,0.143,-6079.414560,-6042.49451
"23,66",N24,Sp019,0.149,-6079.410785,-6042.49451
"23,67",N24,Sp031,0.136,-6070.271169,-6042.49451
"23,68",N24,N81,0.139,-6070.271205,-6042.49451
"23,69",N24,Sp030,0.139,-6075.071839,-6042.49451
"23,70",N24,Sp029,0.141,-6074.432486,-6042.49451
"23,71",N24,Sp024,0.137,-6076.289533,-6042.49451
"23,72",N24,Sp018,0.148,-6076.287292,-6042.49451
"23,73",N24,Sp022,0.131,-6089.205434,-6042.49451
"23,74",N24,Sp020,0.137,-6089.205255,-6042.49451
"24,0",N25,N1,0.164,-6331.296513,-6042.49451
"24,1",N25,Sp017,0.145,-6409.712215,-6042.49451
"24,2",N25,Sp016,0.148,-6409.712050,-6042.49451
"24,3",N25,N4,0.160,-6055.127448,-6042.49451
"24,4",N25,Sp015,0.151,-6331.344316,-6042.49451
"24,5",N25,N6,0.154,-6053.212880,-6042.49451
"24,6",N25,Sp000,0.140,-6055.202745,-6042.49451
"24,7",N25,N8,0.140,-6042.502633,-6042.49451
"24,8",N25,N9,0.141,-6054.996596,-6042.49451
"24,9",N25,N10,no ll opt_no time,-6042.494584,-6042.49451
"24,10",N25,N11,0.151,-6042.502638,-6042.49451
"24,11",N25,Sp044,0.144,-6091.557235,-6042.49451
"24,12",N25,N13,0.140,-6091.557239,-6042.49451
"24,13",N25,N14,no ll opt_no time,-6042.494409,-6042.49451
"24,14",N25,N15,0.134,-6042.501910,-6042.49451
"24,15",N25,Sp003,0.147,-6114.253100,-6042.49451
"24,16",N25,Sp002,0.140,-6114.253222,-6042.49451
"24,17",N25,Sp043,0.147,-6113.080483,-6042.49451
"24,18",N25,Sp041,0.144,-6113.080465,-6042.49451
"24,19",N25,N21,0.135,-6042.501921,-6042.49451
"24,20",N25,N24,0.140,-6042.501744,-6042.49451
"24,21",N25,N22,0.138,-6063.389048,-6042.49451
"24,22",N25,Sp011,0.144,-6063.389036,-6042.49451
"24,23",N25,N26,0.146,-6051.240649,-6042.49451
"24,24",N25,N27,0.157,-6051.240684,-6042.49451
"24,25",N25,N30,0.140,-6057.051238,-6042.49451
"24,26",N25,N31,0.140,-6052.534255,-6042.49451
"24,27",N25,N28,0.147,-6121.086173,-6042.49451
"24,28",N25,Sp013,0.144,-6121.085986,-6042.49451
"24,29",N25,N34,0.146,-6061.661293,-6042.49451
"24,30",N25,Sp007,0.140,-6061.661822,-6042.49451
"24,31",N25,N36,0.181,-6114.552032,-6042.49451
"24,32",N25,N37,0.160,-6114.552090,-6042.49451
