,prune_name,rgft_name,time,ll,orig_ds_ll
"20,32",Sp003,Sp016,0.169,-29782.786109,-29641.98467
"20,33",Sp003,Sp017,0.177,-29779.050918,-29641.98467
"20,34",Sp003,Sp010,0.173,-29777.745425,-29641.98467
"20,35",Sp003,Sp030,0.173,-29764.185372,-29641.98467
"20,36",Sp003,Sp000,0.173,-29762.229896,-29641.98467
"20,37",Sp003,N40,0.151,-29815.438812,-29641.98467
"20,38",Sp003,N41,0.151,-29815.439574,-29641.98467
"20,39",Sp003,N42,0.146,-29834.010251,-29641.98467
"20,40",Sp003,Sp032,0.148,-29819.589323,-29641.98467
"20,41",Sp003,N44,0.149,-29843.528045,-29641.98467
"20,42",Sp003,Sp004,0.169,-29842.858587,-29641.98467
"20,43",Sp003,Sp035,0.169,-29854.854260,-29641.98467
"20,44",Sp003,N47,0.150,-29854.857241,-29641.98467
"20,45",Sp003,Sp028,0.173,-29872.560288,-29641.98467
"20,46",Sp003,N49,0.172,-29875.030993,-29641.98467
"20,47",Sp003,N50,0.149,-29874.191099,-29641.98467
"20,48",Sp003,Sp008,0.179,-29873.437338,-29641.98467
"20,49",Sp003,N52,0.152,-29906.163615,-29641.98467
"20,50",Sp003,N53,0.170,-29905.498879,-29641.98467
"20,51",Sp003,Sp015,0.172,-29898.419641,-29641.98467
"20,52",Sp003,Sp012,0.169,-29894.226580,-29641.98467
"20,53",Sp003,N56,0.173,-29913.370036,-29641.98467
"20,54",Sp003,Sp023,0.179,-29912.391133,-29641.98467
"20,55",Sp003,Sp021,0.154,-29901.422591,-29641.98467
"20,56",Sp003,Sp020,0.172,-29910.377884,-29641.98467
"20,57",Sp003,Sp027,0.156,-29915.822636,-29641.98467
"20,58",Sp003,N61,0.151,-29920.050531,-29641.98467
"20,59",Sp003,Sp026,0.182,-29919.178216,-29641.98467
"20,60",Sp003,N63,0.180,-29921.072287,-29641.98467
"20,61",Sp003,Sp025,0.152,-29916.565304,-29641.98467
"20,62",Sp003,N65,0.152,-29919.676752,-29641.98467
"20,63",Sp003,N66,0.171,-29923.089356,-29641.98467
"20,64",Sp003,Sp022,0.133,-29922.578503,-29641.98467
"20,65",Sp003,Sp024,0.131,-29924.901034,-29641.98467
"20,66",Sp003,Sp019,0.116,-29922.090078,-29641.98467
"21,0",N22,N1,0.118,-30113.464770,-29641.98467
"21,1",N22,Sp029,0.133,-30134.050138,-29641.98467
"21,2",N22,Sp014,0.132,-30133.072034,-29641.98467
"21,3",N22,N4,0.132,-30083.909930,-29641.98467
"21,4",N22,Sp011,0.131,-30113.555695,-29641.98467
"21,5",N22,N6,0.138,-29919.547731,-29641.98467
"21,6",N22,Sp031,0.127,-30083.909879,-29641.98467
"21,7",N22,N8,0.132,-29712.040003,-29641.98467
"21,8",N22,Sp018,0.136,-29919.547946,-29641.98467
"21,9",N22,N10,0.132,-29657.124669,-29641.98467
"21,10",N22,Sp002,0.135,-29707.608808,-29641.98467
"21,11",N22,N12,0.117,-29653.001955,-29641.98467
"21,12",N22,N13,0.119,-29644.305934,-29641.98467
"21,13",N22,N14,0.113,-29673.134618,-29641.98467
"21,14",N22,N15,0.113,-29673.935752,-29641.98467
"21,15",N22,Sp006,0.131,-29650.003643,-29641.98467
"21,16",N22,Sp005,0.129,-29641.984714,-29641.98467
"21,17",N22,N18,0.116,-29681.341451,-29641.98467
"21,18",N22,N19,0.123,-29681.694641,-29641.98467
"21,19",N22,N20,0.120,-29694.303228,-29641.98467
"21,20",N22,Sp003,0.129,-29694.061655,-29641.98467
"21,21",N22,Sp033,0.130,-29716.707344,-29641.98467
"21,22",N22,Sp007,0.116,-29715.517454,-29641.98467
"21,23",N22,N26,0.120,-29700.459487,-29641.98467
"21,24",N22,Sp001,0.126,-29702.046637,-29641.98467
"21,25",N22,Sp034,0.123,-29721.239042,-29641.98467
"21,26",N22,Sp009,0.128,-29721.238401,-29641.98467
"21,27",N22,N32,0.115,-29720.289789,-29641.98467
"21,28",N22,Sp013,0.132,-29720.339290,-29641.98467
"21,29",N22,Sp030,0.144,-29802.374913,-29641.98467
"21,30",N22,Sp000,0.130,-29802.386729,-29641.98467
"22,0",Sp005,N1,0.114,-29959.093308,-29641.98467
"22,1",Sp005,Sp029,0.145,-29976.157099,-29641.98467
"22,2",Sp005,Sp014,0.131,-29974.635936,-29641.98467
"22,3",Sp005,N4,0.119,-29944.134557,-29641.98467
"22,4",Sp005,Sp011,0.132,-29959.040037,-29641.98467
"22,5",Sp005,N6,0.139,-29860.409926,-29641.98467
"22,6",Sp005,Sp031,0.130,-29944.134337,-29641.98467
"22,7",Sp005,N8,0.118,-29702.595395,-29641.98467
"22,8",Sp005,Sp018,0.136,-29860.412224,-29641.98467
"22,9",Sp005,N10,0.127,-29658.770760,-29641.98467
"22,10",Sp005,Sp002,0.132,-29694.022885,-29641.98467
"22,11",Sp005,N12,0.121,-29664.147674,-29641.98467
"22,12",Sp005,N13,0.123,-29650.003620,-29641.98467
"22,13",Sp005,N14,0.114,-29690.739507,-29641.98467
"22,14",Sp005,N15,0.118,-29690.739459,-29641.98467
"22,15",Sp005,Sp006,0.131,-29644.303141,-29641.98467
"22,16",Sp005,N22,0.109,-29641.984680,-29641.98467
"22,17",Sp005,N18,0.115,-29700.186590,-29641.98467
"22,18",Sp005,N19,0.116,-29700.907222,-29641.98467
"22,19",Sp005,N20,0.117,-29709.379134,-29641.98467
"22,20",Sp005,Sp003,0.117,-29709.379721,-29641.98467
"22,21",Sp005,N30,0.121,-29652.212419,-29641.98467
"22,22",Sp005,N31,0.118,-29652.529754,-29641.98467
"22,23",Sp005,Sp033,0.136,-29724.249746,-29641.98467
"22,24",Sp005,Sp007,0.114,-29724.699934,-29641.98467
"22,25",Sp005,N26,0.119,-29716.627802,-29641.98467
"22,26",Sp005,Sp001,0.128,-29715.937489,-29641.98467
"22,27",Sp005,Sp034,0.121,-29728.752954,-29641.98467
"22,28",Sp005,Sp009,0.129,-29729.131864,-29641.98467
"22,29",Sp005,N34,0.117,-29675.599380,-29641.98467
"22,30",Sp005,Sp016,0.131,-29670.491980,-29641.98467
"22,31",Sp005,Sp017,0.114,-29689.272495,-29641.98467
"22,32",Sp005,Sp010,0.116,-29688.868099,-29641.98467
"22,33",Sp005,N32,0.114,-29728.378622,-29641.98467
"22,34",Sp005,Sp013,0.133,-29728.757751,-29641.98467
"22,35",Sp005,N40,0.118,-29701.750982,-29641.98467
"22,36",Sp005,N41,0.117,-29701.545240,-29641.98467
"22,37",Sp005,Sp030,0.131,-29765.250444,-29641.98467
"22,38",Sp005,Sp000,0.115,-29770.287723,-29641.98467
"22,39",Sp005,N42,0.117,-29714.514383,-29641.98467
"22,40",Sp005,Sp032,0.114,-29713.334608,-29641.98467
"22,41",Sp005,N44,0.127,-29727.591282,-29641.98467
"22,42",Sp005,Sp004,0.128,-29725.838951,-29641.98467
"22,43",Sp005,Sp035,0.129,-29725.890550,-29641.98467
"22,44",Sp005,N47,0.119,-29727.706631,-29641.98467
"22,45",Sp005,Sp028,0.133,-29761.870221,-29641.98467
"22,46",Sp005,N49,0.130,-29762.179936,-29641.98467
"22,47",Sp005,N50,0.120,-29745.617503,-29641.98467
"22,48",Sp005,Sp008,0.128,-29744.642872,-29641.98467
"22,49",Sp005,N52,0.115,-29806.491867,-29641.98467
"22,50",Sp005,N53,0.129,-29806.328541,-29641.98467
"22,51",Sp005,Sp015,0.127,-29770.060245,-29641.98467
"22,52",Sp005,Sp012,0.133,-29771.203397,-29641.98467
"22,53",Sp005,N56,0.125,-29818.224287,-29641.98467
"22,54",Sp005,Sp023,0.133,-29818.220553,-29641.98467
"22,55",Sp005,Sp021,0.142,-29817.530407,-29641.98467
"22,56",Sp005,Sp020,0.129,-29816.896247,-29641.98467
"22,57",Sp005,Sp027,0.114,-29826.989466,-29641.98467
"22,58",Sp005,N61,0.135,-29832.927848,-29641.98467
"22,59",Sp005,Sp026,0.130,-29837.301015,-29641.98467
"22,60",Sp005,N63,0.116,-29838.675211,-29641.98467
"22,61",Sp005,Sp025,0.117,-29830.827832,-29641.98467
"22,62",Sp005,N65,0.130,-29838.377458,-29641.98467
"22,63",Sp005,N66,0.120,-29844.915750,-29641.98467
"22,64",Sp005,Sp022,0.129,-29844.809616,-29641.98467
"22,65",Sp005,Sp024,0.131,-29847.079125,-29641.98467
"22,66",Sp005,Sp019,0.120,-29841.267401,-29641.98467
"23,0",Sp033,N1,0.133,-30125.537673,-29641.98467
"23,1",Sp033,Sp029,0.142,-30143.631223,-29641.98467
"23,2",Sp033,Sp014,0.149,-30141.417239,-29641.98467
"23,3",Sp033,N4,0.115,-30102.297748,-29641.98467
"23,4",Sp033,Sp011,0.132,-30125.907635,-29641.98467
"23,5",Sp033,N6,0.135,-29954.802866,-29641.98467
"23,6",Sp033,Sp031,0.129,-30102.296759,-29641.98467
"23,7",Sp033,N8,0.115,-29747.414957,-29641.98467
"23,8",Sp033,Sp018,0.147,-29954.802388,-29641.98467
"23,9",Sp033,N10,0.119,-29689.016447,-29641.98467
"23,10",Sp033,Sp002,0.131,-29745.709458,-29641.98467
"23,11",Sp033,N12,0.120,-29681.296977,-29641.98467
"23,12",Sp033,N13,0.121,-29689.016313,-29641.98467
"23,13",Sp033,N14,0.117,-29667.212522,-29641.98467
"23,14",Sp033,N15,0.113,-29683.645558,-29641.98467
"23,15",Sp033,N16,0.131,-29702.584207,-29641.98467
"23,16",Sp033,Sp006,0.135,-29702.603949,-29641.98467
"23,17",Sp033,N19,0.124,-29666.387216,-29641.98467
"23,18",Sp033,Sp007,0.118,-29641.985814,-29641.98467
"23,19",Sp033,N20,0.120,-29702.083891,-29641.98467
"23,20",Sp033,Sp003,0.137,-29702.055829,-29641.98467
"23,21",Sp033,N22,0.129,-29738.654992,-29641.98467
"23,22",Sp033,Sp005,0.128,-29738.211106,-29641.98467
"23,23",Sp033,N26,0.121,-29681.207359,-29641.98467
"23,24",Sp033,Sp001,0.129,-29682.050956,-29641.98467
"23,25",Sp033,Sp034,0.137,-29719.014996,-29641.98467
"23,26",Sp033,Sp009,0.132,-29721.232254,-29641.98467
"23,27",Sp033,N30,0.120,-29772.728785,-29641.98467
"23,28",Sp033,N31,0.131,-29772.556375,-29641.98467
"23,29",Sp033,N32,0.115,-29697.690792,-29641.98467
"23,30",Sp033,Sp013,0.114,-29695.584968,-29641.98467
"23,31",Sp033,N34,0.129,-29815.554419,-29641.98467
"23,32",Sp033,Sp016,0.128,-29815.554570,-29641.98467
"23,33",Sp033,Sp017,0.131,-29820.504118,-29641.98467
"23,34",Sp033,Sp010,0.132,-29815.615175,-29641.98467
"23,35",Sp033,Sp030,0.130,-29767.882539,-29641.98467
"23,36",Sp033,Sp000,0.136,-29766.582758,-29641.98467
"23,37",Sp033,N40,0.132,-29854.107355,-29641.98467
"23,38",Sp033,N41,0.116,-29854.484171,-29641.98467
"23,39",Sp033,N42,0.118,-29863.815555,-29641.98467
"23,40",Sp033,Sp032,0.131,-29860.237031,-29641.98467
"23,41",Sp033,N44,0.135,-29893.367680,-29641.98467
"23,42",Sp033,Sp004,0.133,-29893.367755,-29641.98467
"23,43",Sp033,Sp035,0.130,-29883.755468,-29641.98467
"23,44",Sp033,N47,0.115,-29885.365532,-29641.98467
"23,45",Sp033,Sp028,0.133,-29936.236397,-29641.98467
"23,46",Sp033,N49,0.133,-29936.236354,-29641.98467
"23,47",Sp033,N50,0.117,-29910.765956,-29641.98467
"23,48",Sp033,Sp008,0.130,-29910.760213,-29641.98467
"23,49",Sp033,N52,0.133,-29986.249154,-29641.98467
"23,50",Sp033,N53,0.133,-29986.249142,-29641.98467
"23,51",Sp033,Sp015,0.129,-29941.466069,-29641.98467
"23,52",Sp033,Sp012,0.132,-29938.481839,-29641.98467
"23,53",Sp033,N56,0.134,-29996.047988,-29641.98467
"23,54",Sp033,Sp023,0.133,-29995.412520,-29641.98467
"23,55",Sp033,Sp021,0.147,-30002.557739,-29641.98467
"23,56",Sp033,Sp020,0.160,-30000.781313,-29641.98467
"23,57",Sp033,Sp027,0.134,-30004.483282,-29641.98467
"23,58",Sp033,N61,0.132,-30008.978240,-29641.98467
"23,59",Sp033,Sp026,0.133,-30013.032528,-29641.98467
"23,60",Sp033,N63,0.132,-30013.013735,-29641.98467
"23,61",Sp033,Sp025,0.132,-30012.077626,-29641.98467
"23,62",Sp033,N65,0.135,-30012.004076,-29641.98467
"23,63",Sp033,N66,0.133,-30015.260322,-29641.98467
"23,64",Sp033,Sp022,0.136,-30014.941292,-29641.98467
"23,65",Sp033,Sp024,0.132,-30012.635353,-29641.98467
"23,66",Sp033,Sp019,0.129,-30012.615428,-29641.98467
"24,0",Sp007,N1,0.116,-30109.295370,-29641.98467
"24,1",Sp007,Sp029,0.130,-30136.173469,-29641.98467
"24,2",Sp007,Sp014,0.123,-30136.049223,-29641.98467
"24,3",Sp007,N4,0.118,-30086.773697,-29641.98467
"24,4",Sp007,Sp011,0.129,-30109.285509,-29641.98467
"24,5",Sp007,N6,0.142,-29952.962251,-29641.98467
"24,6",Sp007,Sp031,0.131,-30086.772889,-29641.98467
"24,7",Sp007,N8,0.130,-29747.797768,-29641.98467
"24,8",Sp007,Sp018,0.140,-29952.924322,-29641.98467
"24,9",Sp007,N10,0.125,-29688.294873,-29641.98467
"24,10",Sp007,Sp002,0.131,-29746.890725,-29641.98467
"24,11",Sp007,N12,0.125,-29680.449243,-29641.98467
"24,12",Sp007,N13,0.116,-29687.979913,-29641.98467
"24,13",Sp007,N14,0.122,-29666.387218,-29641.98467
"24,14",Sp007,N15,0.124,-29677.885491,-29641.98467
"24,15",Sp007,N16,0.118,-29699.697903,-29641.98467
"24,16",Sp007,Sp006,0.125,-29696.731680,-29641.98467
"24,17",Sp007,N19,0.113,-29667.212350,-29641.98467
"24,18",Sp007,Sp033,0.123,-29641.984659,-29641.98467
"24,19",Sp007,N20,0.121,-29689.380355,-29641.98467
"24,20",Sp007,Sp003,0.136,-29692.331878,-29641.98467
"24,21",Sp007,N22,0.118,-29731.968514,-29641.98467
"24,22",Sp007,Sp005,0.118,-29732.732422,-29641.98467
"24,23",Sp007,N26,0.119,-29686.383987,-29641.98467
"24,24",Sp007,Sp001,0.118,-29682.678509,-29641.98467
"24,25",Sp007,Sp034,0.118,-29701.239990,-29641.98467
"24,26",Sp007,Sp009,0.128,-29700.532989,-29641.98467
"24,27",Sp007,N30,0.128,-29762.943116,-29641.98467
"24,28",Sp007,N31,0.117,-29762.948642,-29641.98467
"24,29",Sp007,N32,0.116,-29705.159759,-29641.98467
"24,30",Sp007,Sp013,0.118,-29706.602408,-29641.98467
"24,31",Sp007,N34,0.132,-29807.018103,-29641.98467
"24,32",Sp007,Sp016,0.133,-29807.018235,-29641.98467
"24,33",Sp007,Sp017,0.132,-29817.932973,-29641.98467
"24,34",Sp007,Sp010,0.132,-29817.613908,-29641.98467
"24,35",Sp007,Sp030,0.127,-29766.704229,-29641.98467
"24,36",Sp007,Sp000,0.133,-29768.031839,-29641.98467
"24,37",Sp007,N40,0.118,-29837.947601,-29641.98467
"24,38",Sp007,N41,0.116,-29837.947114,-29641.98467
"24,39",Sp007,N42,0.130,-29853.741132,-29641.98467
"24,40",Sp007,Sp032,0.131,-29847.050939,-29641.98467
"24,41",Sp007,N44,0.131,-29874.144046,-29641.98467
"24,42",Sp007,Sp004,0.135,-29875.004473,-29641.98467
"24,43",Sp007,Sp035,0.130,-29869.291235,-29641.98467
"24,44",Sp007,N47,0.117,-29871.252142,-29641.98467
"24,45",Sp007,Sp028,0.134,-29899.944054,-29641.98467
"24,46",Sp007,N49,0.132,-29899.944034,-29641.98467
"24,47",Sp007,N50,0.119,-29894.427531,-29641.98467
"24,48",Sp007,Sp008,0.130,-29894.422545,-29641.98467
"24,49",Sp007,N52,0.128,-29944.879600,-29641.98467
"24,50",Sp007,N53,0.131,-29945.130361,-29641.98467
"24,51",Sp007,Sp015,0.128,-29920.942990,-29641.98467
"24,52",Sp007,Sp012,0.128,-29922.474420,-29641.98467
"24,53",Sp007,N56,0.139,-29947.319239,-29641.98467
"24,54",Sp007,Sp023,0.130,-29946.813831,-29641.98467
"24,55",Sp007,Sp021,0.131,-29963.416571,-29641.98467
"24,56",Sp007,Sp020,0.132,-29963.635152,-29641.98467
"24,57",Sp007,Sp027,0.130,-29961.822407,-29641.98467
"24,58",Sp007,N61,0.133,-29965.569268,-29641.98467
"24,59",Sp007,Sp026,0.130,-29971.601604,-29641.98467
"24,60",Sp007,N63,0.133,-29973.122573,-29641.98467
"24,61",Sp007,Sp025,0.132,-29970.138548,-29641.98467
"24,62",Sp007,N65,0.139,-29974.604827,-29641.98467
"24,63",Sp007,N66,0.133,-29984.303231,-29641.98467
"24,64",Sp007,Sp022,0.131,-29982.564269,-29641.98467
"24,65",Sp007,Sp024,0.129,-29983.701247,-29641.98467
"24,66",Sp007,Sp019,0.129,-29979.939743,-29641.98467
"25,0",N26,N1,0.116,-30148.651981,-29641.98467
"25,1",N26,Sp029,0.119,-30172.684736,-29641.98467
"25,2",N26,Sp014,0.116,-30172.416658,-29641.98467
"25,3",N26,N4,0.133,-30121.480446,-29641.98467
"25,4",N26,Sp011,0.129,-30148.674471,-29641.98467
"25,5",N26,N6,0.137,-29930.746046,-29641.98467
"25,6",N26,Sp031,0.134,-30121.480728,-29641.98467
"25,7",N26,N8,0.120,-29716.499332,-29641.98467
"25,8",N26,Sp018,0.138,-29930.746241,-29641.98467
"25,9",N26,N10,0.113,-29661.472825,-29641.98467
"25,10",N26,Sp002,0.134,-29714.925412,-29641.98467
"25,11",N26,N12,0.123,-29659.538049,-29641.98467
"25,12",N26,N13,0.114,-29668.014089,-29641.98467
"25,13",N26,N14,0.122,-29653.730735,-29641.98467
"25,14",N26,N15,0.126,-29659.585196,-29641.98467
"25,15",N26,N16,0.117,-29679.533804,-29641.98467
"25,16",N26,Sp006,0.116,-29673.882848,-29641.98467
"25,17",N26,N18,0.124,-29655.910863,-29641.98467
"25,18",N26,Sp001,0.119,-29641.984993,-29641.98467
"25,19",N26,N20,0.117,-29674.953549,-29641.98467
"25,20",N26,Sp003,0.139,-29674.741713,-29641.98467
"25,21",N26,N22,0.131,-29711.936457,-29641.98467
"25,22",N26,Sp005,0.127,-29712.941479,-29641.98467
"25,23",N26,Sp033,0.115,-29680.304435,-29641.98467
"25,24",N26,Sp007,0.113,-29681.771353,-29641.98467
"25,25",N26,Sp034,0.133,-29695.215785,-29641.98467
"25,26",N26,Sp009,0.131,-29696.300391,-29641.98467
"25,27",N26,N30,0.121,-29753.220501,-29641.98467
"25,28",N26,N31,0.130,-29753.217985,-29641.98467
"25,29",N26,N34,0.133,-29818.265919,-29641.98467
"25,30",N26,Sp016,0.130,-29818.265727,-29641.98467
"25,31",N26,Sp017,0.129,-29820.974414,-29641.98467
"25,32",N26,Sp010,0.128,-29820.876464,-29641.98467
"25,33",N26,N40,0.130,-29880.289086,-29641.98467
"25,34",N26,N41,0.132,-29880.289196,-29641.98467
"25,35",N26,N42,0.129,-29905.126013,-29641.98467
"25,36",N26,Sp032,0.131,-29902.691575,-29641.98467
"25,37",N26,N44,0.133,-29922.950273,-29641.98467
"25,38",N26,Sp004,0.129,-29922.950249,-29641.98467
"25,39",N26,Sp035,0.130,-29929.763264,-29641.98467
"25,40",N26,N47,0.129,-29930.709006,-29641.98467
"25,41",N26,Sp028,0.129,-29972.392566,-29641.98467
"25,42",N26,N49,0.132,-29972.392536,-29641.98467
"25,43",N26,N50,0.139,-29958.389021,-29641.98467
"25,44",N26,Sp008,0.132,-29958.388929,-29641.98467
"25,45",N26,N52,0.130,-30024.087877,-29641.98467
"25,46",N26,N53,0.131,-30024.087919,-29641.98467
"25,47",N26,Sp015,0.130,-29986.991291,-29641.98467
"25,48",N26,Sp012,0.139,-29987.183131,-29641.98467
"25,49",N26,N56,0.130,-30035.769831,-29641.98467
"25,50",N26,Sp023,0.140,-30035.304574,-29641.98467
"25,51",N26,Sp021,0.135,-30045.485874,-29641.98467
"25,52",N26,Sp020,0.128,-30045.516434,-29641.98467
"25,53",N26,Sp027,0.129,-30051.551884,-29641.98467
"25,54",N26,N61,0.129,-30052.341208,-29641.98467
"25,55",N26,Sp026,0.130,-30056.570509,-29641.98467
"25,56",N26,N63,0.132,-30057.815128,-29641.98467
"25,57",N26,Sp025,0.133,-30053.897596,-29641.98467
"25,58",N26,N65,0.134,-30058.633000,-29641.98467
"25,59",N26,N66,0.128,-30072.485524,-29641.98467
"25,60",N26,Sp022,0.129,-30069.493657,-29641.98467
"25,61",N26,Sp024,0.134,-30074.901648,-29641.98467
"25,62",N26,Sp019,0.135,-30073.399525,-29641.98467
"26,0",Sp001,N1,0.116,-30106.053898,-29641.98467
"26,1",Sp001,Sp029,0.131,-30126.856577,-29641.98467
"26,2",Sp001,Sp014,0.118,-30126.706609,-29641.98467
"26,3",Sp001,N4,0.119,-30088.513173,-29641.98467
"26,4",Sp001,Sp011,0.133,-30105.662148,-29641.98467
"26,5",Sp001,N6,0.141,-29950.580531,-29641.98467
"26,6",Sp001,Sp031,0.130,-30088.512668,-29641.98467
"26,7",Sp001,N8,0.116,-29733.859758,-29641.98467
"26,8",Sp001,Sp018,0.151,-29950.601726,-29641.98467
"26,9",Sp001,N10,0.118,-29673.130475,-29641.98467
"26,10",Sp001,Sp002,0.131,-29732.656801,-29641.98467
"26,11",Sp001,N12,0.124,-29663.921684,-29641.98467
"26,12",Sp001,N13,0.119,-29669.571896,-29641.98467
"26,13",Sp001,N14,0.124,-29655.910799,-29641.98467
"26,14",Sp001,N15,0.128,-29660.941435,-29641.98467
"26,15",Sp001,N16,0.117,-29676.160412,-29641.98467
"26,16",Sp001,Sp006,0.117,-29672.947806,-29641.98467
"26,17",Sp001,N18,0.125,-29653.730798,-29641.98467
"26,18",Sp001,N26,0.111,-29641.984623,-29641.98467
"26,19",Sp001,N20,0.118,-29671.660672,-29641.98467
"26,20",Sp001,Sp003,0.121,-29668.556455,-29641.98467
"26,21",Sp001,N22,0.134,-29706.538775,-29641.98467
"26,22",Sp001,Sp005,0.130,-29705.018790,-29641.98467
"26,23",Sp001,Sp033,0.136,-29675.914293,-29641.98467
"26,24",Sp001,Sp007,0.115,-29674.230195,-29641.98467
"26,25",Sp001,N32,0.118,-29648.105937,-29641.98467
"26,26",Sp001,Sp013,0.120,-29649.238292,-29641.98467
"26,27",Sp001,Sp034,0.130,-29685.508805,-29641.98467
"26,28",Sp001,Sp009,0.126,-29684.538390,-29641.98467
"26,29",Sp001,N30,0.115,-29746.775608,-29641.98467
"26,30",Sp001,N31,0.119,-29746.781408,-29641.98467
"26,31",Sp001,Sp030,0.132,-29701.943687,-29641.98467
"26,32",Sp001,Sp000,0.131,-29701.867305,-29641.98467
"26,33",Sp001,N34,0.130,-29791.294872,-29641.98467
"26,34",Sp001,Sp016,0.130,-29791.291119,-29641.98467
"26,35",Sp001,Sp017,0.134,-29799.519047,-29641.98467
"26,36",Sp001,Sp010,0.141,-29797.950817,-29641.98467
"26,37",Sp001,N40,0.127,-29823.607973,-29641.98467
"26,38",Sp001,N41,0.129,-29823.261263,-29641.98467
"26,39",Sp001,N42,0.117,-29837.156258,-29641.98467
"26,40",Sp001,Sp032,0.131,-29830.555612,-29641.98467
"26,41",Sp001,N44,0.135,-29851.436630,-29641.98467
"26,42",Sp001,Sp004,0.133,-29851.436621,-29641.98467
"26,43",Sp001,Sp035,0.133,-29857.210294,-29641.98467
"26,44",Sp001,N47,0.130,-29859.379754,-29641.98467
"26,45",Sp001,Sp028,0.132,-29886.642161,-29641.98467
"26,46",Sp001,N49,0.130,-29886.642186,-29641.98467
"26,47",Sp001,N50,0.119,-29878.921649,-29641.98467
"26,48",Sp001,Sp008,0.135,-29875.826861,-29641.98467
"26,49",Sp001,N52,0.135,-29929.522052,-29641.98467
"26,50",Sp001,N53,0.133,-29929.241359,-29641.98467
"26,51",Sp001,Sp015,0.131,-29910.537110,-29641.98467
"26,52",Sp001,Sp012,0.130,-29909.608427,-29641.98467
"26,53",Sp001,N56,0.129,-29937.961474,-29641.98467
"26,54",Sp001,Sp023,0.129,-29935.697604,-29641.98467
"26,55",Sp001,Sp021,0.135,-29939.081585,-29641.98467
"26,56",Sp001,Sp020,0.131,-29938.532989,-29641.98467
"26,57",Sp001,Sp027,0.132,-29950.478602,-29641.98467
"26,58",Sp001,N61,0.136,-29956.852814,-29641.98467
"26,59",Sp001,Sp026,0.133,-29961.470754,-29641.98467
"26,60",Sp001,N63,0.132,-29964.637228,-29641.98467
"26,61",Sp001,Sp025,0.131,-29964.415997,-29641.98467
"26,62",Sp001,N65,0.133,-29965.587605,-29641.98467
"26,63",Sp001,N66,0.133,-29967.056015,-29641.98467
"26,64",Sp001,Sp022,0.140,-29967.802045,-29641.98467
"26,65",Sp001,Sp024,0.134,-29966.871995,-29641.98467
"26,66",Sp001,Sp019,0.133,-29964.713733,-29641.98467
"27,0",Sp034,N1,0.114,-30057.964869,-29641.98467
"27,1",Sp034,Sp029,0.118,-30080.530679,-29641.98467
"27,2",Sp034,Sp014,0.119,-30075.232992,-29641.98467
"27,3",Sp034,N4,0.118,-30039.345421,-29641.98467
"27,4",Sp034,Sp011,0.131,-30056.396508,-29641.98467
"27,5",Sp034,N6,0.141,-29937.340412,-29641.98467
"27,6",Sp034,Sp031,0.135,-30035.528400,-29641.98467
"27,7",Sp034,N8,0.117,-29734.483515,-29641.98467
"27,8",Sp034,Sp018,0.144,-29937.341752,-29641.98467
"27,9",Sp034,N10,0.118,-29676.723616,-29641.98467
"27,10",Sp034,Sp002,0.135,-29733.672004,-29641.98467
"27,11",Sp034,N12,0.123,-29667.738214,-29641.98467
"27,12",Sp034,N13,0.118,-29676.724047,-29641.98467
"27,13",Sp034,N14,0.123,-29664.011775,-29641.98467
"27,14",Sp034,N15,0.128,-29650.109777,-29641.98467
"27,15",Sp034,N16,0.116,-29690.190857,-29641.98467
"27,16",Sp034,Sp006,0.135,-29690.184096,-29641.98467
"27,17",Sp034,N18,0.158,-29671.110821,-29641.98467
"27,18",Sp034,N19,0.128,-29670.990111,-29641.98467
"27,19",Sp034,Sp003,0.113,-29641.631990,-29641.98467
"27,20",Sp034,Sp009,0.116,-29641.986416,-29641.98467
"27,21",Sp034,N22,0.117,-29729.020027,-29641.98467
"27,22",Sp034,Sp005,0.134,-29728.882004,-29641.98467
"27,23",Sp034,Sp033,0.162,-29695.785311,-29641.98467
"27,24",Sp034,Sp007,0.154,-29694.965258,-29641.98467
"27,25",Sp034,N26,0.164,-29684.991660,-29641.98467
"27,26",Sp034,Sp001,0.118,-29683.263048,-29641.98467
"27,27",Sp034,N30,0.122,-29769.997239,-29641.98467
"27,28",Sp034,N31,0.281,-29769.991191,-29641.98467
"27,29",Sp034,N32,0.127,-29700.250610,-29641.98467
"27,30",Sp034,Sp013,0.128,-29694.904317,-29641.98467
"27,31",Sp034,N34,0.147,-29819.062033,-29641.98467
"27,32",Sp034,Sp016,0.138,-29819.010186,-29641.98467
"27,33",Sp034,Sp017,0.133,-29820.937450,-29641.98467
"27,34",Sp034,Sp010,0.128,-29821.485003,-29641.98467
"27,35",Sp034,Sp030,0.133,-29755.286609,-29641.98467
"27,36",Sp034,Sp000,0.132,-29756.492780,-29641.98467
"27,37",Sp034,N40,0.148,-29843.162194,-29641.98467
"27,38",Sp034,N41,0.120,-29843.166888,-29641.98467
"27,39",Sp034,N42,0.119,-29853.873924,-29641.98467
"27,40",Sp034,Sp032,0.139,-29846.091613,-29641.98467
"27,41",Sp034,N44,0.149,-29868.707276,-29641.98467
"27,42",Sp034,Sp004,0.156,-29868.528476,-29641.98467
"27,43",Sp034,Sp035,0.309,-29868.460064,-29641.98467
