,prune_name,rgft_name,time,ll,orig_ds_ll,d_ll_rgft,edge_length,longest_branch,tbl_pruned,longest_pruned,tbl_remaining,longest_remaining,topology_dist_between,tbl_dist_between,res_tree_edge_length
22,8,Sp004,Sp009,0.095,-1751.813757,-1751.80239,-0.01136699999983648013,0.00374005,0.160491,0.0037400499999999948,0.00374005,0.27596757,0.160491,5.0,0.0037403,1e-08
22,9,Sp004,N10,0.090,-1807.681673,-1751.80239,-55.87928299999998671410,2e-07,0.160491,0.046528809999999976,0.160491,0.23317881000000001,0.160491,8.0,0.017264890000000005,1e-08
22,10,Sp004,N11,0.094,-1807.680937,-1751.80239,-55.87854700000002594606,0.00844103,0.160491,0.27970762,0.00844103,0.0,0.0,8.0,0.020606480000000003,1e-08
22,11,Sp004,Sp018,0.095,-1800.712638,-1751.80239,-48.91024799999991046207,0.00761997,0.160491,0.0076199700000000314,0.00761997,0.27208764999999996,0.160491,8.0,0.021426890000000004,1e-08
22,12,Sp004,N13,0.093,-1800.712665,-1751.80239,-48.91027499999995598046,1e-08,0.160491,0.27970762,7.5e-07,0.0,0.0,8.0,0.025830920000000004,1e-08
22,13,Sp004,N15,no ll opt_no time,-1751.802313,-1751.80239,0.00007700000014665420,1e-08,0.160491,0.27970762,1.1e-07,0.0,0.0,4.0,1.7000000000000001e-07,1e-08
22,14,Sp004,Sp011,0.093,-1751.81348,-1751.80239,-0.01108999999996740371,0.0031429,0.160491,0.003142900000000004,0.0031429,0.27656472,0.160491,3.0,0.0031428199999999997,1e-08
22,15,Sp004,N16,0.093,-1810.098392,-1751.80239,-58.29600200000004406320,8e-08,0.160491,0.0014845099999999944,0.160491,0.27822311,0.160491,9.0,0.017264970000000004,1e-08
22,16,Sp004,N17,0.093,-1810.098252,-1751.80239,-58.29586199999994278187,1e-08,0.160491,0.27970762,0.043399,0.0,0.0,9.0,0.017265430000000005,1e-08
22,17,Sp004,N18,0.091,-1809.83246,-1751.80239,-58.03007000000002335582,1e-08,0.160491,0.27970762,1e-08,0.0,0.0,9.0,0.02566055,1e-08
22,18,Sp004,Sp013,0.095,-1811.931437,-1751.80239,-60.12904699999990043580,0.00844103,0.160491,0.00844102999999996,0.00844103,0.27126659000000003,0.160491,9.0,0.029047510000000002,1e-08
22,19,Sp004,Sp017,0.090,-1803.078653,-1751.80239,-51.27626299999997172563,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970686999999994,0.160491,9.0,0.025831670000000004,1e-08
22,20,Sp004,Sp014,0.091,-1803.078762,-1751.80239,-51.27637200000003758760,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970760999999994,0.160491,9.0,0.025830930000000005,1e-08
22,21,Sp004,N24,no ll opt_no time,-1751.802313,-1751.80239,0.00007700000014665420,1e-08,0.160491,0.27970762,1.1e-07,0.0,0.0,5.0,2.7e-07,1e-08
22,22,Sp004,Sp005,no ll opt_no time,-1751.802313,-1751.80239,0.00007700000014665420,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970761,0.160491,5.0,1.8000000000000002e-07,1e-08
22,23,Sp004,N26,0.091,-1810.098397,-1751.80239,-58.29600699999991775258,8e-08,0.160491,0.0014844199999999863,0.160491,0.2782232,0.160491,10.0,0.017265050000000004,1e-08
22,24,Sp004,Sp008,0.093,-1810.098397,-1751.80239,-58.29600699999991775258,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970761,0.160491,10.0,0.017264980000000003,1e-08
22,25,Sp004,N28,0.093,-1810.098579,-1751.80239,-58.29618899999991299410,0.00164338,0.160491,0.27970762,0.043399,0.0,0.0,10.0,0.017266170000000004,1e-08
22,26,Sp004,Sp002,0.092,-1810.098693,-1751.80239,-58.29630299999985254544,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761000000005,0.160491,10.0,0.017265440000000003,1e-08
22,27,Sp004,Sp019,0.094,-1819.933154,-1751.80239,-68.13076399999999921420,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761000000005,0.160491,10.0,0.025660560000000002,1e-08
22,28,Sp004,Sp016,0.094,-1819.933154,-1751.80239,-68.13076399999999921420,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761000000005,0.160491,10.0,0.025660560000000002,1e-08
22,29,Sp004,Sp010,no ll opt_no time,-1751.802317,-1751.80239,0.00007300000015675323,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970751,0.160491,6.0,3.8e-07,1e-08
22,30,Sp004,Sp003,no ll opt_no time,-1751.802313,-1751.80239,0.00007700000014665420,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970761,0.160491,6.0,2.8e-07,1e-08
22,31,Sp004,Sp007,0.090,-1810.0984,-1751.80239,-58.29601000000002386514,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970761,0.160491,11.0,0.017265060000000002,1e-08
22,32,Sp004,Sp006,0.096,-1810.098391,-1751.80239,-58.29600099999993290112,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.27822329,0.160491,11.0,0.018749380000000003,1e-08
22,33,Sp004,N36,0.089,-1810.098906,-1751.80239,-58.29651599999988320633,1e-08,0.160491,0.27970762,0.043399,0.0,0.0,11.0,0.017266590000000005,1e-08
22,34,Sp004,Sp000,0.092,-1810.09901,-1751.80239,-58.29661999999984800525,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806424,0.160491,11.0,0.018909550000000004,1e-08
22,35,Sp004,Sp012,0.095,-1810.099134,-1751.80239,-58.29674399999998968269,0.043399,0.160491,0.043398999999999965,0.043399,0.23630862000000002,0.160491,12.0,0.06066559,1e-08
22,36,Sp004,Sp001,0.094,-1810.099348,-1751.80239,-58.29695799999990413198,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761000000005,0.160491,12.0,0.017266600000000003,1e-08
23,0,N24,N1,0.094,-1764.13341,-1751.80239,-12.33101999999985309842,0.0101008,0.160491,0.11725902999999999,0.160491,0.16244838,0.160491,5.0,0.00862594,1e-07
23,1,N24,Sp020,0.094,-1770.811009,-1751.80239,-19.00861899999995330290,0.160491,0.160491,0.160491,0.160491,0.11921641,0.043399,7.0,0.17921774,1e-07
23,2,N24,Sp015,0.093,-1770.811036,-1751.80239,-19.00864599999999882129,0.00195738,0.160491,0.0019573800000000086,0.00195738,0.27775003,0.160491,7.0,0.020684120000000004,1e-07
23,3,N24,N4,0.092,-1764.1334,-1751.80239,-12.33100999999987834599,0.0051809,0.160491,0.09164941999999998,0.160491,0.18805799,0.160491,6.0,0.01380684,1e-07
23,4,N24,N5,0.091,-1751.814777,-1751.80239,-0.01238699999998971180,0.00374005,0.160491,0.27970741,0.00374005,0.0,0.0,4.0,3.2e-07,1e-07
23,5,N24,N6,0.093,-1801.95587,-1751.80239,-50.15347999999994499376,0.00345792,0.160491,0.06682363999999999,0.160491,0.21288377,0.160491,7.0,0.017264760000000004,1e-07
23,6,N24,N7,0.090,-1801.949988,-1751.80239,-50.14759800000001632725,0.012024,0.160491,0.27970665,0.012024,7.6e-07,7.5e-07,7.0,0.01380699,1e-07
23,7,N24,N8,no ll opt_no time,-1751.802388,-1751.80239,0.00000199999999495049,8e-08,0.160491,0.27970741,0.00314281,0.0,0.0,3.0,1.7000000000000001e-07,1e-07
23,8,N24,Sp009,0.088,-1751.813753,-1751.80239,-0.01136299999984657916,0.00374005,0.160491,0.0037400499999999948,0.00374005,0.27596736,0.160491,5.0,0.0037403700000000002,1e-07
23,9,N24,N10,0.098,-1807.770954,-1751.80239,-55.96856400000001485751,2e-07,0.160491,0.046528809999999976,0.160491,0.2331786,0.160491,8.0,0.017264960000000003,1e-07
23,10,N24,N11,0.096,-1807.771371,-1751.80239,-55.96898099999998521525,0.00844103,0.160491,0.27970741,0.00844103,0.0,0.0,8.0,0.020606550000000005,1e-07
23,11,N24,Sp018,0.097,-1800.779423,-1751.80239,-48.97703299999989212665,0.00761997,0.160491,0.0076199700000000314,0.00761997,0.27208743999999996,0.160491,8.0,0.021426960000000002,1e-07
23,12,N24,N13,0.090,-1800.781657,-1751.80239,-48.97926699999993616075,1e-08,0.160491,0.27970741,7.5e-07,0.0,0.0,8.0,0.025830990000000005,1e-07
23,13,N24,N14,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,1e-08,0.160491,0.27970741,0.00314281,0.0,0.0,4.0,2.6e-07,1e-07
23,14,N24,Sp005,no ll opt_no time,-1751.80237,-1751.80239,0.00001999999994950485,8e-08,0.160491,8.000000001340268e-08,8e-08,0.27970733,0.160491,3.0,1.0999999999999999e-07,1e-07
23,15,N24,N16,0.091,-1810.207538,-1751.80239,-58.40514800000005379843,8e-08,0.160491,0.0014845099999999944,0.160491,0.2782229,0.160491,9.0,0.017265040000000002,1e-07
23,16,N24,N17,0.089,-1810.207397,-1751.80239,-58.40500699999984135502,1e-08,0.160491,0.27970741,0.043399,0.0,0.0,9.0,0.017265500000000003,1e-07
23,17,N24,N18,0.097,-1813.296309,-1751.80239,-61.49391900000000532600,1e-08,0.160491,0.27970741,1e-08,0.0,0.0,9.0,0.025660620000000002,1e-07
23,18,N24,Sp013,0.092,-1814.838591,-1751.80239,-63.03620099999989179196,0.00844103,0.160491,0.00844102999999996,0.00844103,0.27126638000000003,0.160491,9.0,0.029047580000000003,1e-07
23,19,N24,Sp017,0.095,-1803.145166,-1751.80239,-51.34277599999995800317,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970665999999994,0.160491,9.0,0.025831740000000006,1e-07
23,20,N24,Sp014,0.095,-1803.14528,-1751.80239,-51.34288999999989755452,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970739999999994,0.160491,9.0,0.025831000000000003,1e-07
23,21,N24,Sp011,0.090,-1751.813489,-1751.80239,-0.01109899999983099406,0.00314281,0.160491,0.003142809999999996,0.00314281,0.2765646,0.160491,5.0,0.00314307,1e-07
23,22,N24,Sp004,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.999999994736442e-09,1e-08,0.2797074,0.160491,5.0,2.7e-07,1e-07
23,23,N24,N26,0.095,-1810.207542,-1751.80239,-58.40515200000004369940,8e-08,0.160491,0.0014844199999999863,0.160491,0.27822299,0.160491,10.0,0.017265120000000002,1e-07
23,24,N24,Sp008,0.095,-1810.207542,-1751.80239,-58.40515200000004369940,1e-08,0.160491,9.999999994736442e-09,1e-08,0.2797074,0.160491,10.0,0.017265050000000004,1e-07
23,25,N24,N28,0.095,-1810.207724,-1751.80239,-58.40533400000003894093,0.00164338,0.160491,0.27970741,0.043399,0.0,0.0,10.0,0.017266240000000002,1e-07
23,26,N24,Sp002,0.093,-1810.207838,-1751.80239,-58.40544799999997849227,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970740000000005,0.160491,10.0,0.017265510000000005,1e-07
23,27,N24,Sp019,0.091,-1824.702339,-1751.80239,-72.89994899999987865158,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970740000000005,0.160491,10.0,0.025660630000000004,1e-07
23,28,N24,Sp016,0.091,-1824.702339,-1751.80239,-72.89994899999987865158,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970740000000005,0.160491,10.0,0.025660630000000004,1e-07
23,29,N24,Sp007,0.091,-1810.207545,-1751.80239,-58.40515499999992243829,1e-08,0.160491,9.999999994736442e-09,1e-08,0.2797074,0.160491,11.0,0.017265130000000004,1e-07
23,30,N24,Sp006,0.091,-1810.207536,-1751.80239,-58.40514599999983147427,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.27822308,0.160491,11.0,0.018749450000000004,1e-07
23,31,N24,N36,0.091,-1810.208052,-1751.80239,-58.40566199999989294156,1e-08,0.160491,0.27970741,0.043399,0.0,0.0,11.0,0.017266660000000003,1e-07
23,32,N24,Sp000,0.094,-1810.208155,-1751.80239,-58.40576499999997395207,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806403,0.160491,11.0,0.018909620000000002,1e-07
23,33,N24,Sp012,0.093,-1810.208281,-1751.80239,-58.40589099999988320633,0.043399,0.160491,0.043398999999999965,0.043399,0.23630841000000002,0.160491,12.0,0.06066566,1e-07
23,34,N24,Sp001,0.091,-1810.208493,-1751.80239,-58.40610300000003007881,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970740000000005,0.160491,12.0,0.017266670000000005,1e-07
24,0,Sp005,N1,0.092,-1764.133426,-1751.80239,-12.33103600000004007597,0.0101008,0.160491,0.11725923999999999,0.160491,0.16244838,0.160491,5.0,0.008625850000000003,1e-08
24,1,Sp005,Sp020,0.090,-1770.811024,-1751.80239,-19.00863400000002911838,0.160491,0.160491,0.160491,0.160491,0.11921662,0.043399,7.0,0.17921764999999998,1e-08
24,2,Sp005,Sp015,0.092,-1770.811041,-1751.80239,-19.00865099999987251067,0.00195738,0.160491,0.001957379999999953,0.00195738,0.27775024000000004,0.160491,7.0,0.020684030000000003,1e-08
24,3,Sp005,N4,0.093,-1764.133417,-1751.80239,-12.33102699999994911195,0.0051809,0.160491,0.09164941999999998,0.160491,0.1880582,0.160491,6.0,0.013806750000000001,1e-08
24,4,Sp005,N5,0.092,-1751.814792,-1751.80239,-0.01240199999983815360,0.00374005,0.160491,0.27970762,0.00374005,0.0,0.0,4.0,2.3000000000000002e-07,1e-08
24,5,Sp005,N6,0.091,-1801.928985,-1751.80239,-50.12659499999995205144,0.00345792,0.160491,0.06682363999999999,0.160491,0.21288398,0.160491,7.0,0.017264670000000003,1e-08
24,6,Sp005,N7,0.096,-1801.923501,-1751.80239,-50.12111099999992802623,0.012024,0.160491,0.27970686,0.012024,7.6e-07,7.5e-07,7.0,0.013806900000000002,1e-08
24,7,Sp005,N8,no ll opt_no time,-1751.80239,-1751.80239,0.00000000000000000000,1.7e-07,0.160491,0.2797075,0.00314281,1.2000000000000002e-07,1.1e-07,3.0,8.000000000000001e-08,1e-08
24,8,Sp005,Sp009,0.100,-1751.81375,-1751.80239,-0.01135999999996784027,0.00374005,0.160491,0.0037400499999999948,0.00374005,0.27596757,0.160491,5.0,0.00374028,1e-08
24,9,Sp005,N10,0.090,-1807.681668,-1751.80239,-55.87927799999988565105,2e-07,0.160491,0.046528809999999976,0.160491,0.23317881000000001,0.160491,8.0,0.017264870000000005,1e-08
24,10,Sp005,N11,0.097,-1807.680932,-1751.80239,-55.87854199999992488301,0.00844103,0.160491,0.27970762,0.00844103,0.0,0.0,8.0,0.020606460000000004,1e-08
24,11,Sp005,Sp018,0.096,-1800.712633,-1751.80239,-48.91024300000003677269,0.00761997,0.160491,0.0076199700000000314,0.00761997,0.27208764999999996,0.160491,8.0,0.021426870000000004,1e-08
24,12,Sp005,N13,0.092,-1800.71266,-1751.80239,-48.91026999999985491741,1e-08,0.160491,0.27970762,7.5e-07,0.0,0.0,8.0,0.025830900000000004,1e-08
24,13,Sp005,N14,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,0.27970762,0.00314281,0.0,0.0,4.0,1.7000000000000001e-07,1e-08
24,14,Sp005,N24,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,0.27970762,1.1e-07,0.0,0.0,3.0,1.1e-07,1e-08
24,15,Sp005,N16,0.090,-1810.098388,-1751.80239,-58.29599800000005416223,8e-08,0.160491,0.0014845099999999944,0.160491,0.27822311,0.160491,9.0,0.017264950000000005,1e-08
24,16,Sp005,N17,0.090,-1810.098247,-1751.80239,-58.29585699999984171882,1e-08,0.160491,0.27970762,0.043399,0.0,0.0,9.0,0.017265410000000005,1e-08
24,17,Sp005,N18,0.092,-1809.832455,-1751.80239,-58.03006499999992229277,1e-08,0.160491,0.27970762,1e-08,0.0,0.0,9.0,0.02566053,1e-08
24,18,Sp005,Sp013,0.097,-1811.931432,-1751.80239,-60.12904200000002674642,0.00844103,0.160491,0.00844102999999996,0.00844103,0.27126659000000003,0.160491,9.0,0.029047490000000002,1e-08
24,19,Sp005,Sp017,0.094,-1803.078649,-1751.80239,-51.27625899999998182466,7.5e-07,0.160491,7.500000000493223e-07,7.5e-07,0.27970686999999994,0.160491,9.0,0.025831650000000005,1e-08
24,20,Sp005,Sp014,0.097,-1803.078757,-1751.80239,-51.27636699999993652455,1e-08,0.160491,1.0000000050247593e-08,1e-08,0.27970760999999994,0.160491,9.0,0.025830910000000006,1e-08
24,21,Sp005,Sp011,0.089,-1751.813473,-1751.80239,-0.01108299999987139017,0.00314281,0.160491,0.003142809999999996,0.00314281,0.27656481,0.160491,5.0,0.0031429799999999996,1e-08
24,22,Sp005,Sp004,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970761,0.160491,5.0,1.8000000000000002e-07,1e-08
24,23,Sp005,Sp010,no ll opt_no time,-1751.802374,-1751.80239,0.00001599999995960388,1.1e-07,0.160491,1.0999999999761201e-07,1.1e-07,0.27970751,0.160491,4.0,2.2e-07,1e-08
24,24,Sp005,Sp003,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970761,0.160491,4.0,1.2e-07,1e-08
24,25,Sp005,N26,0.092,-1810.098392,-1751.80239,-58.29600200000004406320,8e-08,0.160491,0.0014844199999999863,0.160491,0.2782232,0.160491,10.0,0.017265030000000004,1e-08
24,26,Sp005,Sp008,0.094,-1810.098392,-1751.80239,-58.29600200000004406320,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970761,0.160491,10.0,0.017264960000000003,1e-08
24,27,Sp005,N28,0.092,-1810.098574,-1751.80239,-58.29618400000003930472,0.00164338,0.160491,0.27970762,0.043399,0.0,0.0,10.0,0.017266150000000004,1e-08
24,28,Sp005,Sp002,0.093,-1810.098688,-1751.80239,-58.29629799999997885607,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761000000005,0.160491,10.0,0.017265420000000004,1e-08
24,29,Sp005,Sp019,0.089,-1819.933149,-1751.80239,-68.13075899999989815115,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761000000005,0.160491,10.0,0.025660540000000003,1e-08
24,30,Sp005,Sp016,0.091,-1819.933149,-1751.80239,-68.13075899999989815115,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761000000005,0.160491,10.0,0.025660540000000003,1e-08
24,31,Sp005,Sp007,0.092,-1810.098395,-1751.80239,-58.29600499999992280209,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27970761,0.160491,11.0,0.017265040000000002,1e-08
24,32,Sp005,Sp006,0.095,-1810.098386,-1751.80239,-58.29599599999983183807,0.00148433,0.160491,0.0014843299999999782,0.00148433,0.27822329,0.160491,11.0,0.018749360000000003,1e-08
24,33,Sp005,N36,0.090,-1810.098901,-1751.80239,-58.29651100000000951695,1e-08,0.160491,0.27970762,0.043399,0.0,0.0,11.0,0.017266570000000005,1e-08
24,34,Sp005,Sp000,0.089,-1810.099005,-1751.80239,-58.29661499999997431587,0.00164338,0.160491,0.001643379999999972,0.00164338,0.27806424,0.160491,11.0,0.018909530000000004,1e-08
24,35,Sp005,Sp012,0.094,-1810.09913,-1751.80239,-58.29673999999999978172,0.043399,0.160491,0.043398999999999965,0.043399,0.23630862000000002,0.160491,12.0,0.060665569999999995,1e-08
24,36,Sp005,Sp001,0.097,-1810.099343,-1751.80239,-58.29695300000003044261,1e-08,0.160491,9.99999993922529e-09,1e-08,0.27970761000000005,0.160491,12.0,0.017266580000000004,1e-08
25,0,N26,N1,0.093,-1769.426047,-1751.80239,-17.62365699999986645707,0.0101008,0.160491,0.11577482999999994,0.160491,0.16244838,0.160491,5.0,0.00863918,8e-08
25,1,N26,Sp020,0.094,-1776.836176,-1751.80239,-25.03378599999996367842,0.160491,0.160491,0.16049099999999994,0.160491,0.11773221,0.043399,7.0,0.17923098,8e-08
25,2,N26,Sp015,0.092,-1776.836283,-1751.80239,-25.03389300000003458990,0.00195738,0.160491,0.0019573799999998975,0.00195738,0.27626583000000005,0.160491,7.0,0.020697359999999998,8e-08
25,3,N26,N4,0.091,-1761.837665,-1751.80239,-10.03527499999995598046,0.0051809,0.160491,0.09016499999999994,0.160491,0.18805821,0.160491,4.0,0.00345828,8e-08
25,4,N26,N5,0.095,-1769.425607,-1751.80239,-17.62321699999984048191,0.00374005,0.160491,0.27822320999999994,0.00374005,0.0,0.0,6.0,0.017264799999999997,8e-08
25,5,N26,N6,0.092,-1751.813567,-1751.80239,-0.01117699999986143666,0.00345792,0.160491,0.06533921999999995,0.160491,0.21288399,0.160491,3.0,3.5999999999999994e-07,8e-08
25,6,N26,N7,0.095,-1761.837714,-1751.80239,-10.03532399999994595419,0.012024,0.160491,0.27822244999999995,0.012024,7.6e-07,7.5e-07,5.0,0.00345843,8e-08
25,7,N26,N8,0.093,-1789.231678,-1751.80239,-37.42928800000004230242,7e-08,0.160491,0.27822297999999995,0.00314281,2.3000000000000002e-07,1.1e-07,7.0,0.017264949999999998,8e-08
25,8,N26,Sp009,0.091,-1789.231656,-1751.80239,-37.42926599999987047340,0.00374005,0.160491,0.0037400499999999393,0.00374005,0.27448316,0.160491,7.0,0.02100485,8e-08
25,9,N26,N10,no ll opt_no time,-1751.802385,-1751.80239,0.00000500000010106305,2e-07,0.160491,0.045044389999999934,0.160491,0.23317882,0.160491,2.0,1.6e-07,8e-08
25,10,N26,N11,0.091,-1751.813626,-1751.80239,-0.01123600000005353650,0.00844103,0.160491,0.27822320999999994,0.00844103,0.0,0.0,4.0,0.00334215,8e-08
25,11,N26,Sp018,0.093,-1767.146036,-1751.80239,-15.34364600000003520108,0.00761997,0.160491,0.007619969999999976,0.00761997,0.27060323999999997,0.160491,6.0,0.0110784,8e-08
25,12,N26,N13,0.088,-1767.146034,-1751.80239,-15.34364400000004025060,1e-08,0.160491,0.27822320999999994,7.5e-07,0.0,0.0,6.0,0.01548243,8e-08
25,13,N26,N14,0.089,-1814.231801,-1751.80239,-62.42941099999984544411,1e-08,0.160491,0.27822320999999994,0.00314281,0.0,0.0,8.0,0.01726504,8e-08
25,14,N26,N15,0.092,-1814.231801,-1751.80239,-62.42941099999984544411,1e-08,0.160491,0.27822320999999994,1.1e-07,0.0,0.0,8.0,0.01726502,8e-08
25,15,N26,N17,no ll opt_no time,-1751.80248,-1751.80239,-0.00009000000000014552,5.4e-07,0.160491,0.04504409999999992,0.160491,0.23317911000000002,0.160491,3.0,7e-07,8e-08
25,16,N26,Sp008,no ll opt_no time,-1751.802371,-1751.80239,0.00001900000006571645,9e-08,0.160491,8.999999995262797e-08,9e-08,0.27822312,0.160491,2.0,9e-08,8e-08
25,17,N26,N18,0.094,-1758.821099,-1751.80239,-7.01870899999994435348,1e-08,0.160491,0.27822320999999994,1e-08,0.0,0.0,5.0,0.00839622,8e-08
25,18,N26,Sp013,0.090,-1758.821099,-1751.80239,-7.01870899999994435348,0.00844103,0.160491,0.008441029999999905,0.00844103,0.26978218000000004,0.160491,5.0,0.011783179999999999,8e-08
25,19,N26,Sp017,0.096,-1774.545184,-1751.80239,-22.74279400000000350701,7.5e-07,0.160491,7.499999999938112e-07,7.5e-07,0.27822245999999995,0.160491,7.0,0.015483180000000001,8e-08
25,20,N26,Sp014,0.091,-1774.51307,-1751.80239,-22.71067999999991116056,1e-08,0.160491,9.999999994736442e-09,1e-08,0.27822319999999995,0.160491,7.0,0.01548244,8e-08
25,21,N26,Sp011,0.096,-1814.231827,-1751.80239,-62.42943700000000717409,0.00314281,0.160491,0.0031428099999999404,0.00314281,0.2750804,0.160491,9.0,0.020407849999999998,8e-08
25,22,N26,Sp004,0.092,-1814.231837,-1751.80239,-62.42944699999998192652,1e-08,0.160491,9.99999993922529e-09,1e-08,0.2782232,0.160491,9.0,0.017265049999999997,8e-08
25,23,N26,N24,0.090,-1814.231831,-1751.80239,-62.42944099999999707507,1e-08,0.160491,0.27822320999999994,1.1e-07,0.0,0.0,9.0,0.01726512,8e-08
25,24,N26,Sp005,0.095,-1814.231831,-1751.80239,-62.42944099999999707507,1e-08,0.160491,9.99999993922529e-09,1e-08,0.2782232,0.160491,9.0,0.017265029999999997,8e-08
25,25,N26,N28,no ll opt_no time,-1751.802737,-1751.80239,-0.00034699999991971708,7.4e-07,0.160491,0.04504354999999993,0.160491,0.23317966,0.160491,4.0,1.4400000000000002e-06,8e-08
25,26,N26,Sp002,no ll opt_no time,-1751.802589,-1751.80239,-0.00019899999983863381,1e-08,0.160491,9.99999993922529e-09,1e-08,0.2782232,0.160491,4.0,7.1e-07,8e-08
25,27,N26,Sp019,0.089,-1784.733864,-1751.80239,-32.93147399999998015119,1e-08,0.160491,9.999999883714139e-09,1e-08,0.27822320000000006,0.160491,6.0,0.00839623,8e-08
25,28,N26,Sp016,0.091,-1784.733864,-1751.80239,-32.93147399999998015119,1e-08,0.160491,9.999999883714139e-09,1e-08,0.27822320000000006,0.160491,6.0,0.00839623,8e-08
25,29,N26,Sp010,0.090,-1814.23186,-1751.80239,-62.42947000000003754394,1.1e-07,0.160491,1.0999999994210086e-07,1.1e-07,0.2782231,0.160491,10.0,0.017265229999999996,8e-08
25,30,N26,Sp003,0.093,-1814.23186,-1751.80239,-62.42947000000003754394,1e-08,0.160491,9.99999993922529e-09,1e-08,0.2782232,0.160491,10.0,0.017265129999999997,8e-08
25,31,N26,N36,no ll opt_no time,-1751.802971,-1751.80239,-0.00058100000001104490,4.2e-07,0.160491,0.04339942999999993,0.160491,0.23482378,0.160491,5.0,1.86e-06,8e-08
25,32,N26,Sp000,0.093,-1751.814288,-1751.80239,-0.01189799999997376290,0.00164338,0.160491,0.0016433799999999166,0.00164338,0.27657983,0.160491,5.0,0.00164482,8e-08
25,33,N26,Sp012,0.091,-1751.814623,-1751.80239,-0.01223299999992377707,0.043399,0.160491,0.04339899999999994,0.043399,0.23482421,0.160491,6.0,0.04340086,8e-08
25,34,N26,Sp001,no ll opt_no time,-1751.803056,-1751.80239,-0.00066599999991012737,1e-08,0.160491,9.99999993922529e-09,1e-08,0.2782232,0.160491,6.0,1.8700000000000003e-06,8e-08
26,0,Sp008,N1,0.092,-1769.42605,-1751.80239,-17.62365999999997256964,0.0101008,0.160491,0.11725923999999993,0.160491,0.16244838,0.160491,6.0,0.00863911,1e-08
26,1,Sp008,Sp020,0.092,-1776.836178,-1751.80239,-25.03378799999995862891,0.160491,0.160491,0.16049099999999994,0.160491,0.11921662,0.043399,8.0,0.17923091,1e-08
26,2,Sp008,Sp015,0.088,-1776.836285,-1751.80239,-25.03389500000002954039,0.00195738,0.160491,0.0019573799999998975,0.00195738,0.27775024000000004,0.160491,8.0,0.020697289999999997,1e-08
26,3,Sp008,N4,0.094,-1761.837665,-1751.80239,-10.03527499999995598046,0.0051809,0.160491,0.09164940999999993,0.160491,0.18805821,0.160491,5.0,0.00345821,1e-08
26,4,Sp008,N5,0.091,-1769.425609,-1751.80239,-17.62321899999983543239,0.00374005,0.160491,0.27970761999999993,0.00374005,0.0,0.0,7.0,0.01726473,1e-08
26,5,Sp008,N6,0.093,-1751.813567,-1751.80239,-0.01117699999986143666,0.00345792,0.160491,0.06682362999999994,0.160491,0.21288399,0.160491,4.0,2.9000000000000003e-07,1e-08
26,6,Sp008,N7,0.093,-1761.837714,-1751.80239,-10.03532399999994595419,0.012024,0.160491,0.27970685999999995,0.012024,7.6e-07,7.5e-07,6.0,0.00345836,1e-08
26,7,Sp008,N8,0.093,-1789.231664,-1751.80239,-37.42927399999985027534,7e-08,0.160491,0.27970738999999994,0.00314281,2.3000000000000002e-07,1.1e-07,8.0,0.01726488,1e-08
26,8,Sp008,Sp009,0.092,-1789.231658,-1751.80239,-37.42926799999986542389,0.00374005,0.160491,0.0037400499999999393,0.00374005,0.27596757,0.160491,8.0,0.021004779999999997,1e-08
