,prune_name,rgft_name,newick
"19,32",Sp017,Sp006,"(((((((Sp007:1e-08,(Sp017:7.5e-07,Sp006:0.000742165)N13:0.000742165)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp014:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"19,33",Sp017,N36,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,((Sp000:0.00164338,(Sp017:7.5e-07,(Sp012:0.043399,Sp001:1e-08)N36:2.1e-07)N13:2.1e-07)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp014:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"19,34",Sp017,Sp000,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,(Sp017:7.5e-07,Sp000:0.00082169)N13:0.00082169)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp014:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"19,35",Sp017,Sp012,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp001:1e-08,(Sp017:7.5e-07,Sp012:0.0216995)N13:0.0216995)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp014:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"19,36",Sp017,Sp001,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,(Sp017:7.5e-07,Sp001:5e-09)N13:5e-09)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp014:0.012024)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,0",Sp014,subtree1,Sp014:1e-08;
"20,1",Sp014,subtree2,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,0",Sp014,N1,"(Sp020:0.160491,Sp015:0.00195738,(Sp014:1e-08,((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.00505041)N13:0.00505041);"
"20,1",Sp014,Sp020,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp015:0.00195738,(Sp014:1e-08,Sp020:0.0802453)N13:0.0802453);"
"20,2",Sp014,Sp015,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,(Sp014:1e-08,Sp015:0.00097869)N13:0.00097869);"
"20,3",Sp014,N4,"(((((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562,(Sp014:1e-08,(((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.00259045)N13:0.00259045)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,4",Sp014,N5,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(Sp014:1e-08,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00431281)N13:0.00431281)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,5",Sp014,N6,"((((Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07,(Sp014:1e-08,((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00172896)N13:0.00172896)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,6",Sp014,N7,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp014:1e-08,(Sp018:0.00761997,Sp017:0.0120247)N7:7.5e-08)N13:7.5e-08)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,7",Sp014,N8,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(Sp009:0.00374005,(Sp014:1e-08,((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:7.5e-08)N13:7.5e-08)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,8",Sp014,Sp009,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,(Sp014:1e-08,Sp009:0.00187002)N13:0.00187002)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,9",Sp014,N10,"((((((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179,(Sp014:1e-08,(((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:1e-07)N13:1e-07)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,10",Sp014,N11,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,(Sp014:1e-08,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00167089)N13:0.00167089)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,11",Sp014,Sp018,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp017:0.0120247,(Sp014:1e-08,Sp018:0.00380999)N13:0.00380999)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,12",Sp014,Sp017,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,(Sp014:1e-08,Sp017:0.00601237)N13:0.00601237)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,13",Sp014,N14,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,((((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08,(Sp014:1e-08,(Sp011:0.00314281,Sp004:1e-08)N14:4.5e-08)N13:4.5e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,14",Sp014,N15,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,(Sp014:1e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:3.5e-08)N13:3.5e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,15",Sp014,N16,"((((((((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07,(Sp014:1e-08,((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:4e-08)N13:4e-08)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,16",Sp014,N17,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp014:1e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:2.7e-07)N13:2.7e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,17",Sp014,N18,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,(Sp013:0.00844103,(Sp014:1e-08,(Sp019:1e-08,Sp016:1e-08)N18:0.00252703)N13:0.00252703)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,18",Sp014,Sp013,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,(Sp014:1e-08,Sp013:0.00422052)N13:0.00422052)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,19",Sp014,Sp011,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp004:1e-08,(Sp014:1e-08,Sp011:0.0015714)N13:0.0015714)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,20",Sp014,Sp004,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,(Sp014:1e-08,Sp004:5e-09)N13:5e-09)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,21",Sp014,N24,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,(Sp005:1e-08,(Sp014:1e-08,(Sp010:1.1e-07,Sp003:1e-08)N24:5e-08)N13:5e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,22",Sp014,Sp005,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,(Sp014:1e-08,Sp005:5e-09)N13:5e-09)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,23",Sp014,N26,"((((((Sp008:1e-08,(Sp014:1e-08,(Sp007:1e-08,Sp006:0.00148433)N26:4e-08)N13:4e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,24",Sp014,Sp008,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,(Sp014:1e-08,Sp008:5e-09)N13:5e-09)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,25",Sp014,N28,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(Sp002:1e-08,(Sp014:1e-08,((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:3.7e-07)N13:3.7e-07)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,26",Sp014,Sp002,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,(Sp014:1e-08,Sp002:5e-09)N13:5e-09)N17:5.4e-07)N10:2e-07,((Sp019:1e-08,Sp016:1e-08)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
"20,27",Sp014,Sp019,"(((((((Sp007:1e-08,Sp006:0.00148433)N26:8e-08,Sp008:1e-08)N16:8e-08,(((Sp012:0.043399,Sp001:1e-08)N36:4.2e-07,Sp000:0.00164338)N28:7.4e-07,Sp002:1e-08)N17:5.4e-07)N10:2e-07,((Sp016:1e-08,(Sp014:1e-08,Sp019:5e-09)N13:5e-09)N18:0.00505407,Sp013:0.00844103)N11:0.00334179)N6:0.00345792,(Sp018:0.00761997,Sp017:0.0120247)N7:1.5e-07)N4:0.0051809,(((Sp011:0.00314281,Sp004:1e-08)N14:9e-08,((Sp010:1.1e-07,Sp003:1e-08)N24:1e-07,Sp005:1e-08)N15:7e-08)N8:1.5e-07,Sp009:0.00374005)N5:0.00862562)N1:0.0101008,Sp020:0.160491,Sp015:0.00195738);"
