orig_ds_tbl,longest_branch,edge_length_prune,tbl_pruned_prune,tbl_remaining_prune,longest_pruned_prune,longest_remaining_prune,edge_length_rgft,tbl_pruned_rgft,tbl_remaining_rgft,longest_pruned_rgft,longest_remaining_rgft,topology_dist_between_rgft,tbl_dist_between_rgft,res_tree_edge_length_rgft
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,0.27970734,0,1.00E-08,0,8,0.02566052,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00844103,0.00844103,0.2712663,0.00844103,0.160491,8,0.02904748,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,7.50E-07,7.50E-07,0.27970657,7.50E-07,0.160491,8,0.02583164,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797073,1.00E-08,0.160491,8,0.0258309,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,8.00E-08,0.00148442,0.27822292,0.160491,0.160491,9,0.01726502,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797073,1.00E-08,0.160491,9,0.01726495,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00164338,0.27970734,0,0.043399,0,9,0.01726614,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797073,1.00E-08,0.160491,9,0.01726541,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797073,1.00E-08,0.160491,9,0.02566053,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797073,1.00E-08,0.160491,9,0.02566053,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797073,1.00E-08,0.160491,10,0.01726503,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00148433,0.00148433,0.278223,0.00148433,0.160491,10,0.01874935,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,0.27970734,0,0.043399,0,10,0.01726656,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.00164338,0.00164338,0.27806395,0.00164338,0.160491,10,0.01890952,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,0.043399,0.043399,0.23630834,0.043399,0.160491,11,0.06066556,7.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,1.10E-07,0,1.00E-08,1.00E-08,0.2797073,1.00E-08,0.160491,11,0.01726657,7.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.0101008,0.11577474,0.16244838,0.160491,0.160491,4,0.0086391,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.160491,0.160491,0.11773212,0.160491,0.043399,6,0.1792309,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.00195738,0.00195738,0.27626574,0.00195738,0.160491,6,0.02069728,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.0051809,0.09016491,0.18805821,0.160491,0.160491,3,0.0034582,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.00374005,0.27822313,0,0.00374005,0,5,0.01726472,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.00345792,0.06533913,0.212884,0.160491,0.160491,2,2.80E-07,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.012024,0.27822235,7.60E-07,0.012024,7.50E-07,4,0.00345835,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,7.00E-08,0.2782229,2.30E-07,0.00314281,1.10E-07,6,0.01726487,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.00374005,0.00374005,0.27448308,0.00374005,0.160491,6,0.02100477,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.00334179,0.01683691,0.26138622,0.160491,0.160491,3,0.00334207,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,0.27822313,0,0.043399,0,2,6.20E-07,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.00761997,0.00761997,0.27060315,0.00761997,0.160491,5,0.01107832,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,0.27822313,0,7.50E-07,0,5,0.01548235,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,0.27822313,0,0.00314281,0,7,0.01726496,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,0.27822313,0,1.10E-07,0,7,0.01726494,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.00505407,0.00505409,0.27316904,0.160491,0.160491,4,0.00839614,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.00844103,0.00844103,0.2697821,0.00844103,0.160491,4,0.0117831,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.00164338,0.27822313,0,0.043399,0,3,1.36E-06,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,1.00E-08,0.2782231,1.00E-08,0.160491,3,6.30E-07,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,7.50E-07,7.50E-07,0.27822238,7.50E-07,0.160491,6,0.0154831,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,1.00E-08,0.2782231,1.00E-08,0.160491,6,0.01548236,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.00314281,0.00314281,0.27508032,0.00314281,0.160491,8,0.02040777,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,1.00E-08,0.2782231,1.00E-08,0.160491,8,0.01726497,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,0.27822313,0,1.10E-07,0,8,0.01726504,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,1.00E-08,0.2782231,1.00E-08,0.160491,8,0.01726495,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,1.00E-08,0.2782231,1.00E-08,0.160491,5,0.00839615,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,1.00E-08,0.2782231,1.00E-08,0.160491,5,0.00839615,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,0.27822313,0,0.043399,0,4,1.78E-06,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.00164338,0.00164338,0.27657974,0.00164338,0.160491,4,0.00164474,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.10E-07,1.10E-07,0.278223,1.10E-07,0.160491,9,0.01726515,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,1.00E-08,0.2782231,1.00E-08,0.160491,9,0.01726505,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,0.043399,0.043399,0.23482412,0.043399,0.160491,5,0.04340078,8.00E-08
0.27970764,0.160491,8.00E-08,0.00148451,0.27822313,0.160491,0.160491,1.00E-08,1.00E-08,0.2782231,1.00E-08,0.160491,5,1.79E-06,8.00E-08
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.0101008,0.07221515,0.16244838,0.160491,0.160491,5,0.00863956,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.160491,0.160491,0.07417253,0.160491,0.012024,7,0.17923136,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.00195738,0.00195738,0.23270614,0.00195738,0.160491,7,0.02069774,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.0051809,0.04660532,0.18805821,0.160491,0.160491,4,0.00345866,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.00374005,0.23466353,0,0.00374005,0,6,0.01726518,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.00345792,0.02177954,0.212884,0.160491,0.160491,3,7.40E-07,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.012024,0.23466277,7.60E-07,0.012024,7.50E-07,5,0.00345881,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,7.00E-08,0.2346633,2.30E-07,0.00314281,1.10E-07,7,0.01726533,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.00374005,0.00374005,0.23092347,0.00374005,0.160491,7,0.02100523,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.00334179,0.01683691,0.21782662,0.160491,0.160491,4,0.00334253,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,0.23466353,0,0.00148433,0,3,6.20E-07,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.00761997,0.00761997,0.22704355,0.00761997,0.160491,6,0.01107878,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,0.23466353,0,7.50E-07,0,6,0.01548281,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,0.23466353,0,0.00314281,0,8,0.01726542,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,0.23466353,0,1.10E-07,0,8,0.0172654,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.00505407,0.00505409,0.22960944,0.160491,0.160491,5,0.0083966,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.00844103,0.00844103,0.2262225,0.00844103,0.160491,5,0.01178356,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.00148433,0.23466353,0,0.00148433,0,4,7.00E-07,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,1.00E-08,0.23466352,1.00E-08,0.160491,4,6.30E-07,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,7.50E-07,7.50E-07,0.23466279,7.50E-07,0.160491,7,0.01548356,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,1.00E-08,0.23466352,1.00E-08,0.160491,7,0.01548282,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.00314281,0.00314281,0.23152073,0.00314281,0.160491,9,0.02040823,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,1.00E-08,0.23466352,1.00E-08,0.160491,9,0.01726543,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,0.23466353,0,1.10E-07,0,9,0.0172655,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,1.00E-08,0.23466352,1.00E-08,0.160491,9,0.01726541,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,1.00E-08,0.23466352,1.00E-08,0.160491,6,0.00839661,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,1.00E-08,0.23466352,1.00E-08,0.160491,6,0.00839661,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,1.00E-08,0.23466352,1.00E-08,0.160491,5,7.10E-07,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,0.00148433,0.00148433,0.2331792,0.00148433,0.160491,5,0.00148503,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.10E-07,1.10E-07,0.23466343,1.10E-07,0.160491,10,0.01726561,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,0.043399,0,1.00E-08,1.00E-08,0.23466352,1.00E-08,0.160491,10,0.01726551,5.40E-07
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.0101008,0.11220514,0.16244838,0.160491,0.160491,5,0.01703468,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.160491,0.160491,0.11416252,0.160491,0.043399,7,0.18762648,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.00195738,0.00195738,0.27269614,0.00195738,0.160491,7,0.02909286,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.0051809,0.08659531,0.18805821,0.160491,0.160491,4,0.01185378,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.00374005,0.27465352,0,0.00374005,0,6,0.0256603,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.00345792,0.06176953,0.212884,0.160491,0.160491,3,0.00839586,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.012024,0.27465275,7.60E-07,0.012024,7.50E-07,5,0.01185393,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,7.00E-08,0.2746533,2.30E-07,0.00314281,1.10E-07,7,0.02566045,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.00374005,0.00374005,0.27091348,0.00374005,0.160491,7,0.02940035,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,2.00E-07,0.04652881,0.22812471,0.160491,0.160491,4,0.00839606,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.0117828,0.0117828,0.26287073,0.0117828,0.160491,3,0.0134951,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.00761997,0.00761997,0.26703355,0.00761997,0.160491,6,0.0194739,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,0.27465352,0,7.50E-07,0,6,0.02387793,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,0.27465352,0,0.00314281,0,8,0.02566054,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,0.27465352,0,1.10E-07,0,8,0.02566052,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,8.00E-08,0.00148451,0.273169,0.160491,0.160491,5,0.00839614,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,0.27465352,0,0.043399,0,5,0.0083966,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,7.50E-07,7.50E-07,0.27465278,7.50E-07,0.160491,7,0.02387868,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,1.00E-08,0.27465352,1.00E-08,0.160491,7,0.02387794,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.00314281,0.00314281,0.27151072,0.00314281,0.160491,9,0.02880335,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,1.00E-08,0.27465352,1.00E-08,0.160491,9,0.02566055,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,0.27465352,0,1.10E-07,0,9,0.02566062,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,1.00E-08,0.27465352,1.00E-08,0.160491,9,0.02566053,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,8.00E-08,0.00148442,0.2731691,0.160491,0.160491,6,0.00839622,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,1.00E-08,0.27465352,1.00E-08,0.160491,6,0.00839615,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.00164338,0.27465352,0,0.043399,0,6,0.00839734,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,1.00E-08,0.27465352,1.00E-08,0.160491,6,0.00839661,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.10E-07,1.10E-07,0.2746534,1.10E-07,0.160491,10,0.02566073,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,1.00E-08,0.27465352,1.00E-08,0.160491,10,0.02566063,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,1.00E-08,0.27465352,1.00E-08,0.160491,7,0.00839623,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.00148433,0.00148433,0.2731692,0.00148433,0.160491,7,0.00988055,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,0.27465352,0,0.043399,0,7,0.00839776,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.00164338,0.00164338,0.27301013,0.00164338,0.160491,7,0.01004072,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,0.043399,0.043399,0.23125452,0.043399,0.160491,8,0.05179676,0.00505407
0.27970764,0.160491,1.00E-08,0.27970764,0,1.00E-08,0,1.00E-08,1.00E-08,0.27465352,1.00E-08,0.160491,8,0.00839777,0.00505407
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.0101008,0.10881822,0.16244838,0.160491,0.160491,5,0.02042164,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.160491,0.160491,0.1107756,0.160491,0.043399,7,0.19101344,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.00195738,0.00195738,0.26930922,0.00195738,0.160491,7,0.03247982,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.0051809,0.08320839,0.18805821,0.160491,0.160491,4,0.01524074,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.00374005,0.2712666,0,0.00374005,0,6,0.02904726,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.00345792,0.05838261,0.212884,0.160491,0.160491,3,0.01178282,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.012024,0.27126583,7.60E-07,0.012024,7.50E-07,5,0.01524089,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,7.00E-08,0.27126637,2.30E-07,0.00314281,1.10E-07,7,0.02904741,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.00374005,0.00374005,0.26752654,0.00374005,0.160491,7,0.03278731,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,2.00E-07,0.04652881,0.2247378,0.160491,0.160491,4,0.01178302,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,0.2712666,0,1.00E-08,0,3,0.0134951,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.00761997,0.00761997,0.26364663,0.00761997,0.160491,6,0.02286086,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,0.2712666,0,7.50E-07,0,6,0.02726489,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,0.2712666,0,0.00314281,0,8,0.0290475,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,0.2712666,0,1.10E-07,0,8,0.02904748,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,8.00E-08,0.00148451,0.2697821,0.160491,0.160491,5,0.0117831,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,0.2712666,0,0.043399,0,5,0.01178356,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,1.00E-08,0.27126658,1.00E-08,0.160491,4,0.01349511,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,1.00E-08,0.27126658,1.00E-08,0.160491,4,0.01349511,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,7.50E-07,7.50E-07,0.27126586,7.50E-07,0.160491,7,0.02726564,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,1.00E-08,0.27126658,1.00E-08,0.160491,7,0.0272649,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.00314281,0.00314281,0.26812378,0.00314281,0.160491,9,0.03219031,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,1.00E-08,0.27126658,1.00E-08,0.160491,9,0.02904751,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,0.2712666,0,1.10E-07,0,9,0.02904758,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,1.00E-08,0.27126658,1.00E-08,0.160491,9,0.02904749,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,8.00E-08,0.00148442,0.2697822,0.160491,0.160491,6,0.01178318,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,1.00E-08,0.27126658,1.00E-08,0.160491,6,0.01178311,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.00164338,0.2712666,0,0.043399,0,6,0.0117843,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,1.00E-08,0.27126658,1.00E-08,0.160491,6,0.01178357,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.10E-07,1.10E-07,0.2712665,1.10E-07,0.160491,10,0.02904769,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,1.00E-08,0.27126658,1.00E-08,0.160491,10,0.02904759,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,1.00E-08,0.27126658,1.00E-08,0.160491,7,0.01178319,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.00148433,0.00148433,0.26978227,0.00148433,0.160491,7,0.01326751,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,0.2712666,0,0.043399,0,7,0.01178472,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.00164338,0.00164338,0.26962322,0.00164338,0.160491,7,0.01342768,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,0.043399,0.043399,0.2278676,0.043399,0.160491,8,0.05518372,0.00844103
0.27970764,0.160491,0.00844103,0.00844103,0.2712666,0.00844103,0.160491,1.00E-08,1.00E-08,0.27126658,1.00E-08,0.160491,8,0.01178473,0.00844103
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.0101008,0.11725849,0.16244838,0.160491,0.160491,5,0.0172058,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.160491,0.160491,0.11921587,0.160491,0.043399,7,0.1877976,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.00195738,0.00195738,0.27774948,0.00195738,0.160491,7,0.02926398,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.0051809,0.09164866,0.18805821,0.160491,0.160491,4,0.0120249,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.00374005,0.27970687,0,0.00374005,0,6,0.02583142,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.00345792,0.06682364,0.21288323,0.160491,0.160491,5,0.01548282,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.012024,0.27970687,0,0.012024,0,3,0.01202475,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,7.00E-08,0.27970663,2.30E-07,0.00314281,1.10E-07,7,0.02583157,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.00374005,0.00374005,0.27596682,0.00374005,0.160491,7,0.02957147,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,2.00E-07,0.04652881,0.23317806,0.160491,0.160491,6,0.01548302,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.00844103,0.27970687,0,0.00844103,0,6,0.01882461,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.00761997,0.00761997,0.2720869,0.00761997,0.160491,4,0.01964472,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.012024,0.012024,0.26768288,0.012024,0.160491,3,7.60E-07,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,0.27970687,0,0.00314281,0,8,0.02583166,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,0.27970687,0,1.10E-07,0,8,0.02583164,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,8.00E-08,0.00148451,0.27822235,0.160491,0.160491,7,0.0154831,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,0.27970687,0,0.043399,0,7,0.01548356,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,1.00E-08,0.27970687,0,1.00E-08,0,7,0.02387868,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.00844103,0.00844103,0.27126583,0.00844103,0.160491,7,0.02726564,7.50E-07
0.27970764,0.160491,7.50E-07,7.50E-07,0.27970687,7.50E-07,0.160491,0.00314281,0.00314281,0.27656406,0.00314281,0.160491,9,0.02897447,7.50E-07
