,prune_name,rgft_name,time,ll,orig_ds_ll
"16,29",Sp004,Sp009,0.095,-4211.675214,-4099.53403
"16,30",Sp004,Sp005,0.093,-4211.675213,-4099.53403
"16,31",Sp004,Sp014,0.096,-4206.469165,-4099.53403
"16,32",Sp004,Sp011,0.096,-4206.468784,-4099.53403
"16,33",Sp004,Sp017,0.095,-4211.842564,-4099.53403
"16,34",Sp004,Sp006,0.096,-4209.603861,-4099.53403
"17,0",Sp010,N1,0.094,-4246.176391,-4099.53403
"17,1",Sp010,Sp019,0.103,-4422.753094,-4099.53403
"17,2",Sp010,Sp001,0.104,-4422.752667,-4099.53403
"17,3",Sp010,N4,0.101,-4166.916896,-4099.53403
"17,4",Sp010,Sp000,0.094,-4246.177050,-4099.53403
"17,5",Sp010,N6,0.090,-4166.920885,-4099.53403
"17,6",Sp010,N7,0.093,-4142.093902,-4099.53403
"17,7",Sp010,N8,0.102,-4311.438582,-4099.53403
"17,8",Sp010,N9,0.098,-4311.438348,-4099.53403
"17,9",Sp010,N10,0.098,-4141.045119,-4099.53403
"17,10",Sp010,Sp003,0.093,-4099.537897,-4099.53403
"17,11",Sp010,N12,0.106,-4342.670105,-4099.53403
"17,12",Sp010,Sp013,0.103,-4342.336861,-4099.53403
"17,13",Sp010,Sp018,0.093,-4324.591326,-4099.53403
"17,14",Sp010,N15,0.096,-4324.591350,-4099.53403
"17,15",Sp010,N16,0.096,-4191.734738,-4099.53403
"17,16",Sp010,Sp004,0.099,-4191.734884,-4099.53403
"17,17",Sp010,N20,0.092,-4343.568406,-4099.53403
"17,18",Sp010,Sp015,0.094,-4345.532300,-4099.53403
"17,19",Sp010,N22,0.093,-4332.452007,-4099.53403
"17,20",Sp010,Sp008,0.098,-4332.015958,-4099.53403
"17,21",Sp010,N24,0.095,-4323.992680,-4099.53403
"17,22",Sp010,Sp007,0.098,-4323.992821,-4099.53403
"17,23",Sp010,N26,0.095,-4344.106334,-4099.53403
"17,24",Sp010,N27,0.093,-4344.106206,-4099.53403
"17,25",Sp010,N28,0.093,-4338.585043,-4099.53403
"17,26",Sp010,Sp002,0.089,-4338.585310,-4099.53403
"17,27",Sp010,Sp016,0.094,-4341.006538,-4099.53403
"17,28",Sp010,Sp012,0.103,-4341.006354,-4099.53403
"17,29",Sp010,Sp009,0.095,-4359.163497,-4099.53403
"17,30",Sp010,Sp005,0.096,-4359.163498,-4099.53403
"17,31",Sp010,Sp014,0.099,-4344.106248,-4099.53403
"17,32",Sp010,Sp011,0.094,-4344.105865,-4099.53403
"17,33",Sp010,Sp017,0.095,-4345.081141,-4099.53403
"17,34",Sp010,Sp006,0.095,-4342.459776,-4099.53403
"18,0",Sp003,N1,0.099,-4243.463065,-4099.53403
"18,1",Sp003,Sp019,0.106,-4419.146180,-4099.53403
"18,2",Sp003,Sp001,0.105,-4419.145765,-4099.53403
"18,3",Sp003,N4,0.104,-4165.302640,-4099.53403
"18,4",Sp003,Sp000,0.097,-4243.467097,-4099.53403
"18,5",Sp003,N6,0.100,-4165.685468,-4099.53403
"18,6",Sp003,N7,0.097,-4141.039828,-4099.53403
"18,7",Sp003,N8,0.103,-4302.837521,-4099.53403
"18,8",Sp003,N9,0.099,-4302.837337,-4099.53403
"18,9",Sp003,N10,0.100,-4142.093898,-4099.53403
"18,10",Sp003,Sp010,0.095,-4099.537892,-4099.53403
"18,11",Sp003,N12,0.094,-4334.094247,-4099.53403
"18,12",Sp003,Sp013,0.096,-4333.540382,-4099.53403
"18,13",Sp003,Sp018,0.104,-4313.826343,-4099.53403
"18,14",Sp003,N15,0.099,-4313.063450,-4099.53403
"18,15",Sp003,N16,0.102,-4192.761879,-4099.53403
"18,16",Sp003,Sp004,0.099,-4192.761773,-4099.53403
"18,17",Sp003,N20,0.103,-4334.909039,-4099.53403
"18,18",Sp003,Sp015,0.096,-4336.841750,-4099.53403
"18,19",Sp003,N22,0.101,-4316.841647,-4099.53403
"18,20",Sp003,Sp008,0.097,-4316.362658,-4099.53403
"18,21",Sp003,N24,0.099,-4327.561891,-4099.53403
"18,22",Sp003,Sp007,0.099,-4327.561997,-4099.53403
"18,23",Sp003,N26,0.096,-4335.419418,-4099.53403
"18,24",Sp003,N27,0.097,-4335.419293,-4099.53403
"18,25",Sp003,N28,0.095,-4322.875102,-4099.53403
"18,26",Sp003,Sp002,0.095,-4322.875368,-4099.53403
"18,27",Sp003,Sp016,0.102,-4343.825889,-4099.53403
"18,28",Sp003,Sp012,0.096,-4343.838927,-4099.53403
"18,29",Sp003,Sp009,0.095,-4350.219002,-4099.53403
"18,30",Sp003,Sp005,0.094,-4350.219002,-4099.53403
"18,31",Sp003,Sp014,0.094,-4335.419333,-4099.53403
"18,32",Sp003,Sp011,0.092,-4335.418951,-4099.53403
"18,33",Sp003,Sp017,0.093,-4329.384289,-4099.53403
"18,34",Sp003,Sp006,0.092,-4326.741876,-4099.53403
"19,0",N20,N1,0.094,-4218.918586,-4099.53403
"19,1",N20,Sp019,0.101,-4387.121176,-4099.53403
"19,2",N20,Sp001,0.099,-4387.122583,-4099.53403
"19,3",N20,N4,0.093,-4141.348350,-4099.53403
"19,4",N20,Sp000,0.096,-4218.885588,-4099.53403
"19,5",N20,N6,0.095,-4131.466959,-4099.53403
"19,6",N20,N7,0.096,-4141.914937,-4099.53403
"19,7",N20,N8,0.094,-4106.520013,-4099.53403
"19,8",N20,N9,0.093,-4133.817231,-4099.53403
"19,9",N20,N10,0.097,-4222.442461,-4099.53403
"19,10",N20,N11,0.098,-4222.442687,-4099.53403
"19,11",N20,Sp013,0.094,-4106.690802,-4099.53403
"19,12",N20,Sp015,0.095,-4099.537883,-4099.53403
"19,13",N20,Sp018,0.091,-4186.337346,-4099.53403
"19,14",N20,N15,0.093,-4186.362005,-4099.53403
"19,15",N20,N16,0.093,-4281.329522,-4099.53403
"19,16",N20,Sp004,0.097,-4281.331289,-4099.53403
"19,17",N20,Sp010,0.094,-4348.148550,-4099.53403
"19,18",N20,Sp003,0.095,-4348.148228,-4099.53403
"19,19",N20,N22,0.095,-4198.711119,-4099.53403
"19,20",N20,Sp008,0.094,-4198.711295,-4099.53403
"19,21",N20,N24,0.098,-4375.350336,-4099.53403
"19,22",N20,Sp007,0.098,-4375.350109,-4099.53403
"19,23",N20,N28,0.094,-4208.368833,-4099.53403
"19,24",N20,Sp002,0.094,-4208.368850,-4099.53403
"19,25",N20,Sp016,0.093,-4396.147046,-4099.53403
"19,26",N20,Sp012,0.093,-4396.146963,-4099.53403
"19,27",N20,Sp017,0.092,-4220.088087,-4099.53403
"19,28",N20,Sp006,0.094,-4220.088066,-4099.53403
"20,0",Sp015,N1,0.097,-4223.657741,-4099.53403
"20,1",Sp015,Sp019,0.100,-4392.699302,-4099.53403
"20,2",Sp015,Sp001,0.098,-4392.698978,-4099.53403
"20,3",Sp015,N4,0.097,-4145.808983,-4099.53403
"20,4",Sp015,Sp000,0.094,-4223.657901,-4099.53403
"20,5",Sp015,N6,0.092,-4134.073466,-4099.53403
"20,6",Sp015,N7,0.091,-4145.810197,-4099.53403
"20,7",Sp015,N8,0.096,-4106.690801,-4099.53403
"20,8",Sp015,N9,0.093,-4134.065996,-4099.53403
"20,9",Sp015,N10,0.098,-4228.086520,-4099.53403
"20,10",Sp015,N11,0.098,-4228.084574,-4099.53403
"20,11",Sp015,Sp013,0.094,-4106.520040,-4099.53403
"20,12",Sp015,N20,0.091,-4099.537879,-4099.53403
"20,13",Sp015,Sp018,0.098,-4186.594730,-4099.53403
"20,14",Sp015,N15,0.095,-4186.593411,-4099.53403
"20,15",Sp015,N16,0.097,-4293.071866,-4099.53403
"20,16",Sp015,Sp004,0.094,-4293.074273,-4099.53403
"20,17",Sp015,Sp010,0.095,-4358.957757,-4099.53403
"20,18",Sp015,Sp003,0.096,-4358.957577,-4099.53403
"20,19",Sp015,N26,0.092,-4109.911328,-4099.53403
"20,20",Sp015,N27,0.092,-4109.911544,-4099.53403
"20,21",Sp015,N22,0.098,-4198.343456,-4099.53403
"20,22",Sp015,Sp008,0.099,-4198.343957,-4099.53403
"20,23",Sp015,N24,0.099,-4383.552943,-4099.53403
"20,24",Sp015,Sp007,0.096,-4383.554128,-4099.53403
"20,25",Sp015,Sp009,0.093,-4134.561713,-4099.53403
"20,26",Sp015,Sp005,0.092,-4134.561714,-4099.53403
"20,27",Sp015,Sp014,0.094,-4109.911820,-4099.53403
"20,28",Sp015,Sp011,0.092,-4109.911813,-4099.53403
"20,29",Sp015,N28,0.094,-4207.992067,-4099.53403
"20,30",Sp015,Sp002,0.096,-4207.992083,-4099.53403
"20,31",Sp015,Sp016,0.095,-4403.979835,-4099.53403
"20,32",Sp015,Sp012,0.098,-4403.979887,-4099.53403
"20,33",Sp015,Sp017,0.093,-4219.796575,-4099.53403
"20,34",Sp015,Sp006,0.094,-4219.796554,-4099.53403
"21,0",N22,N1,0.097,-4197.434063,-4099.53403
"21,1",N22,Sp019,0.100,-4362.300298,-4099.53403
"21,2",N22,Sp001,0.094,-4362.299907,-4099.53403
"21,3",N22,N4,0.099,-4123.940159,-4099.53403
"21,4",N22,Sp000,0.093,-4197.356678,-4099.53403
"21,5",N22,N6,0.095,-4115.064289,-4099.53403
"21,6",N22,N7,0.092,-4124.162956,-4099.53403
"21,7",N22,N8,0.095,-4115.063385,-4099.53403
"21,8",N22,N9,0.093,-4105.658037,-4099.53403
"21,9",N22,N10,0.092,-4196.113559,-4099.53403
"21,10",N22,N11,0.092,-4196.113944,-4099.53403
"21,11",N22,N12,0.096,-4172.511238,-4099.53403
"21,12",N22,Sp013,0.091,-4172.511000,-4099.53403
"21,13",N22,Sp018,0.095,-4101.518407,-4099.53403
"21,14",N22,Sp008,0.094,-4099.538281,-4099.53403
"21,15",N22,N16,0.096,-4264.695421,-4099.53403
"21,16",N22,Sp004,0.101,-4264.695256,-4099.53403
"21,17",N22,Sp010,0.092,-4347.909166,-4099.53403
"21,18",N22,Sp003,0.093,-4346.325543,-4099.53403
"21,19",N22,N20,0.096,-4204.362319,-4099.53403
"21,20",N22,Sp015,0.097,-4204.362495,-4099.53403
"21,21",N22,N24,0.100,-4386.917929,-4099.53403
"21,22",N22,Sp007,0.096,-4386.917977,-4099.53403
"21,23",N22,N26,0.096,-4214.255351,-4099.53403
"21,24",N22,N27,0.095,-4214.255198,-4099.53403
"21,25",N22,Sp016,0.096,-4404.773013,-4099.53403
"21,26",N22,Sp012,0.090,-4404.773670,-4099.53403
"21,27",N22,Sp009,0.095,-4235.429482,-4099.53403
"21,28",N22,Sp005,0.096,-4235.429481,-4099.53403
"21,29",N22,Sp014,0.097,-4214.255289,-4099.53403
"21,30",N22,Sp011,0.092,-4214.255268,-4099.53403
"22,0",Sp008,N1,0.098,-4191.981098,-4099.53403
"22,1",Sp008,Sp019,0.098,-4356.291749,-4099.53403
"22,2",Sp008,Sp001,0.100,-4356.291733,-4099.53403
"22,3",Sp008,N4,0.098,-4118.720633,-4099.53403
"22,4",Sp008,Sp000,0.098,-4191.981161,-4099.53403
"22,5",Sp008,N6,0.091,-4109.820038,-4099.53403
"22,6",Sp008,N7,0.095,-4117.820948,-4099.53403
"22,7",Sp008,N8,0.095,-4109.820443,-4099.53403
"22,8",Sp008,N9,0.093,-4101.518818,-4099.53403
"22,9",Sp008,N10,0.094,-4187.176952,-4099.53403
"22,10",Sp008,N11,0.098,-4187.177210,-4099.53403
"22,11",Sp008,N12,0.095,-4165.756753,-4099.53403
"22,12",Sp008,Sp013,0.095,-4165.756750,-4099.53403
"22,13",Sp008,Sp018,0.095,-4105.659138,-4099.53403
"22,14",Sp008,N22,0.090,-4099.537933,-4099.53403
"22,15",Sp008,N16,0.103,-4253.435835,-4099.53403
"22,16",Sp008,Sp004,0.104,-4253.435978,-4099.53403
"22,17",Sp008,Sp010,0.097,-4328.792785,-4099.53403
"22,18",Sp008,Sp003,0.095,-4327.179935,-4099.53403
"22,19",Sp008,N20,0.094,-4193.995414,-4099.53403
"22,20",Sp008,Sp015,0.095,-4193.995610,-4099.53403
"22,21",Sp008,N28,0.092,-4102.633249,-4099.53403
"22,22",Sp008,Sp002,0.093,-4102.633251,-4099.53403
"22,23",Sp008,N24,0.095,-4365.387101,-4099.53403
"22,24",Sp008,Sp007,0.098,-4365.384572,-4099.53403
"22,25",Sp008,N26,0.096,-4203.513736,-4099.53403
"22,26",Sp008,N27,0.093,-4203.513571,-4099.53403
"22,27",Sp008,Sp017,0.094,-4117.845983,-4099.53403
"22,28",Sp008,Sp006,0.094,-4117.845977,-4099.53403
"22,29",Sp008,Sp016,0.095,-4383.175331,-4099.53403
"22,30",Sp008,Sp012,0.094,-4383.175692,-4099.53403
"22,31",Sp008,Sp009,0.100,-4224.127499,-4099.53403
"22,32",Sp008,Sp005,0.096,-4224.127499,-4099.53403
"22,33",Sp008,Sp014,0.093,-4203.513656,-4099.53403
"22,34",Sp008,Sp011,0.094,-4203.513633,-4099.53403
"23,0",N24,N1,0.098,-4289.812351,-4099.53403
"23,1",N24,Sp019,0.104,-4453.558153,-4099.53403
"23,2",N24,Sp001,0.106,-4453.549346,-4099.53403
"23,3",N24,N4,0.099,-4214.779978,-4099.53403
"23,4",N24,Sp000,0.097,-4289.811843,-4099.53403
"23,5",N24,N6,0.095,-4214.780429,-4099.53403
"23,6",N24,N7,0.095,-4196.911963,-4099.53403
"23,7",N24,N8,0.100,-4320.702499,-4099.53403
"23,8",N24,N9,0.091,-4320.711190,-4099.53403
"23,9",N24,N10,0.096,-4144.515719,-4099.53403
"23,10",N24,N11,0.096,-4196.902426,-4099.53403
"23,11",N24,N12,0.095,-4339.524272,-4099.53403
"23,12",N24,Sp013,0.092,-4339.372381,-4099.53403
"23,13",N24,Sp018,0.096,-4334.086268,-4099.53403
"23,14",N24,N15,0.095,-4334.086774,-4099.53403
"23,15",N24,Sp004,0.094,-4144.516251,-4099.53403
"23,16",N24,Sp007,0.091,-4099.538059,-4099.53403
"23,17",N24,Sp010,0.093,-4299.668426,-4099.53403
"23,18",N24,Sp003,0.094,-4299.668663,-4099.53403
"23,19",N24,N20,0.096,-4342.014857,-4099.53403
"23,20",N24,Sp015,0.095,-4344.128853,-4099.53403
"23,21",N24,N22,0.092,-4341.350975,-4099.53403
"23,22",N24,Sp008,0.094,-4340.820171,-4099.53403
"23,23",N24,N26,0.092,-4343.254697,-4099.53403
"23,24",N24,N27,0.095,-4343.254578,-4099.53403
"23,25",N24,N28,0.092,-4346.548774,-4099.53403
"23,26",N24,Sp002,0.095,-4346.549041,-4099.53403
"23,27",N24,Sp009,0.094,-4355.266551,-4099.53403
"23,28",N24,Sp005,0.093,-4355.266551,-4099.53403
"23,29",N24,Sp014,0.095,-4343.269147,-4099.53403
"23,30",N24,Sp011,0.096,-4343.268766,-4099.53403
"23,31",N24,Sp017,0.095,-4352.576309,-4099.53403
"23,32",N24,Sp006,0.102,-4350.183763,-4099.53403
"24,0",Sp007,N1,0.098,-4288.243317,-4099.53403
"24,1",Sp007,Sp019,0.095,-4474.205906,-4099.53403
"24,2",Sp007,Sp001,0.098,-4474.203401,-4099.53403
"24,3",Sp007,N4,0.093,-4213.954720,-4099.53403
"24,4",Sp007,Sp000,0.096,-4288.242604,-4099.53403
"24,5",Sp007,N6,0.097,-4213.952934,-4099.53403
"24,6",Sp007,N7,0.099,-4196.850436,-4099.53403
"24,7",Sp007,N8,0.092,-4311.253535,-4099.53403
"24,8",Sp007,N9,0.106,-4311.252404,-4099.53403
"24,9",Sp007,N10,0.099,-4144.516133,-4099.53403
"24,10",Sp007,N11,0.096,-4196.902864,-4099.53403
"24,11",Sp007,N12,0.096,-4327.290260,-4099.53403
"24,12",Sp007,Sp013,0.092,-4327.198599,-4099.53403
"24,13",Sp007,Sp018,0.089,-4324.577209,-4099.53403
"24,14",Sp007,N15,0.095,-4324.577686,-4099.53403
"24,15",Sp007,Sp004,0.097,-4144.516102,-4099.53403
"24,16",Sp007,N24,0.093,-4099.538292,-4099.53403
"24,17",Sp007,Sp010,0.092,-4299.166522,-4099.53403
"24,18",Sp007,Sp003,0.099,-4299.166769,-4099.53403
"24,19",Sp007,N20,0.093,-4329.600817,-4099.53403
"24,20",Sp007,Sp015,0.094,-4331.566219,-4099.53403
"24,21",Sp007,N22,0.090,-4331.515893,-4099.53403
"24,22",Sp007,Sp008,0.095,-4331.077231,-4099.53403
"24,23",Sp007,Sp016,0.094,-4108.919599,-4099.53403
"24,24",Sp007,Sp012,0.094,-4110.305717,-4099.53403
"24,25",Sp007,N26,0.094,-4330.711740,-4099.53403
"24,26",Sp007,N27,0.095,-4330.711596,-4099.53403
"24,27",Sp007,N28,0.094,-4336.375682,-4099.53403
"24,28",Sp007,Sp002,0.098,-4336.375955,-4099.53403
"24,29",Sp007,Sp009,0.092,-4342.222284,-4099.53403
"24,30",Sp007,Sp005,0.096,-4342.222285,-4099.53403
"24,31",Sp007,Sp014,0.094,-4330.715315,-4099.53403
"24,32",Sp007,Sp011,0.097,-4330.714935,-4099.53403
"24,33",Sp007,Sp017,0.095,-4342.186161,-4099.53403
"24,34",Sp007,Sp006,0.095,-4339.922651,-4099.53403
"25,0",N26,N1,0.097,-4235.230236,-4099.53403
"25,1",N26,Sp019,0.101,-4402.172681,-4099.53403
"25,2",N26,Sp001,0.100,-4402.172879,-4099.53403
"25,3",N26,N4,0.098,-4159.436551,-4099.53403
"25,4",N26,Sp000,0.099,-4234.832410,-4099.53403
"25,5",N26,N6,0.094,-4150.164128,-4099.53403
"25,6",N26,N7,0.102,-4160.413900,-4099.53403
"25,7",N26,N8,0.096,-4121.114772,-4099.53403
"25,8",N26,N9,0.097,-4150.167442,-4099.53403
"25,9",N26,N10,0.099,-4245.232134,-4099.53403
"25,10",N26,N11,0.100,-4245.233276,-4099.53403
"25,11",N26,N12,0.095,-4109.911470,-4099.53403
"25,12",N26,Sp013,0.099,-4121.116367,-4099.53403
"25,13",N26,Sp018,0.095,-4206.613391,-4099.53403
"25,14",N26,N15,0.094,-4206.611628,-4099.53403
"25,15",N26,N16,0.094,-4298.570437,-4099.53403
"25,16",N26,Sp004,0.094,-4298.570249,-4099.53403
"25,17",N26,Sp010,0.096,-4361.235628,-4099.53403
"25,18",N26,Sp003,0.094,-4361.235338,-4099.53403
"25,19",N26,Sp015,0.096,-4109.911254,-4099.53403
"25,20",N26,N27,0.092,-4099.537925,-4099.53403
"25,21",N26,N22,0.093,-4217.890583,-4099.53403
"25,22",N26,Sp008,0.094,-4217.890488,-4099.53403
"25,23",N26,N24,0.094,-4385.612570,-4099.53403
"25,24",N26,Sp007,0.097,-4385.609784,-4099.53403
"25,25",N26,Sp014,no ll opt_no time,-4099.533898,-4099.53403
"25,26",N26,Sp011,0.094,-4099.538067,-4099.53403
"25,27",N26,N28,0.094,-4226.734667,-4099.53403
"25,28",N26,Sp002,0.093,-4226.734687,-4099.53403
"25,29",N26,Sp016,0.096,-4405.670211,-4099.53403
"25,30",N26,Sp012,0.100,-4405.670076,-4099.53403
"25,31",N26,Sp017,0.091,-4237.900198,-4099.53403
"25,32",N26,Sp006,0.091,-4237.900173,-4099.53403
"26,0",N27,N1,0.094,-4235.410880,-4099.53403
"26,1",N27,Sp019,0.101,-4403.795041,-4099.53403
"26,2",N27,Sp001,0.097,-4403.799054,-4099.53403
"26,3",N27,N4,0.094,-4157.659126,-4099.53403
"26,4",N27,Sp000,0.096,-4235.407132,-4099.53403
"26,5",N27,N6,0.099,-4147.340603,-4099.53403
"26,6",N27,N7,0.098,-4157.657670,-4099.53403
"26,7",N27,N8,0.101,-4119.868732,-4099.53403
"26,8",N27,N9,0.096,-4148.851328,-4099.53403
"26,9",N27,N10,0.101,-4242.159194,-4099.53403
"26,10",N27,N11,0.101,-4242.159424,-4099.53403
"26,11",N27,N12,0.097,-4109.911254,-4099.53403
"26,12",N27,Sp013,0.094,-4121.114580,-4099.53403
"26,13",N27,Sp018,0.097,-4209.943623,-4099.53403
"26,14",N27,N15,0.097,-4209.941359,-4099.53403
"26,15",N27,N16,0.100,-4305.293970,-4099.53403
"26,16",N27,Sp004,0.096,-4305.300004,-4099.53403
"26,17",N27,Sp010,0.099,-4372.133882,-4099.53403
"26,18",N27,Sp003,0.098,-4372.130760,-4099.53403
"26,19",N27,Sp015,0.094,-4109.911471,-4099.53403
"26,20",N27,N26,0.090,-4099.537881,-4099.53403
"26,21",N27,N22,0.098,-4222.363548,-4099.53403
"26,22",N27,Sp008,0.095,-4222.371332,-4099.53403
"26,23",N27,N24,0.102,-4399.358043,-4099.53403
"26,24",N27,Sp007,0.099,-4399.357779,-4099.53403
"26,25",N27,Sp009,0.095,-4126.010080,-4099.53403
"26,26",N27,Sp005,0.093,-4126.010080,-4099.53403
"26,27",N27,N28,0.095,-4231.981036,-4099.53403
"26,28",N27,Sp002,0.094,-4231.981083,-4099.53403
"26,29",N27,Sp016,0.098,-4420.145732,-4099.53403
"26,30",N27,Sp012,0.100,-4420.144562,-4099.53403
"26,31",N27,Sp017,0.092,-4243.696317,-4099.53403
"26,32",N27,Sp006,0.096,-4243.696233,-4099.53403
"27,0",N28,N1,0.098,-4211.809719,-4099.53403
"27,1",N28,Sp019,0.096,-4378.052517,-4099.53403
"27,2",N28,Sp001,0.097,-4378.051983,-4099.53403
"27,3",N28,N4,0.094,-4137.912758,-4099.53403
"27,4",N28,Sp000,0.099,-4211.809453,-4099.53403
"27,5",N28,N6,0.093,-4127.701591,-4099.53403
"27,6",N28,N7,0.095,-4137.913263,-4099.53403
"27,7",N28,N8,0.094,-4127.699598,-4099.53403
"27,8",N28,N9,0.096,-4113.321303,-4099.53403
"27,9",N28,N10,0.096,-4216.526768,-4099.53403
"27,10",N28,N11,0.096,-4216.526746,-4099.53403
"27,11",N28,N12,0.096,-4194.605055,-4099.53403
"27,12",N28,Sp013,0.096,-4194.604240,-4099.53403
"27,13",N28,Sp018,0.092,-4113.321525,-4099.53403
"27,14",N28,N15,0.092,-4102.633259,-4099.53403
"27,15",N28,N16,0.101,-4285.737182,-4099.53403
"27,16",N28,Sp004,0.105,-4285.744604,-4099.53403
"27,17",N28,Sp010,0.093,-4358.706140,-4099.53403
"27,18",N28,Sp003,0.093,-4357.118277,-4099.53403
"27,19",N28,N20,0.094,-4223.332368,-4099.53403
"27,20",N28,Sp015,0.095,-4223.332524,-4099.53403
"27,21",N28,Sp008,0.093,-4102.633252,-4099.53403
"27,22",N28,Sp002,0.092,-4099.537978,-4099.53403
"27,23",N28,N24,0.095,-4397.429467,-4099.53403
"27,24",N28,Sp007,0.100,-4397.430874,-4099.53403
"27,25",N28,N26,0.093,-4232.836818,-4099.53403
"27,26",N28,N27,0.095,-4232.836653,-4099.53403
"27,27",N28,Sp016,0.090,-4415.117261,-4099.53403
"27,28",N28,Sp012,0.097,-4415.117807,-4099.53403
"27,29",N28,Sp009,0.093,-4253.435438,-4099.53403
"27,30",N28,Sp005,0.090,-4253.435437,-4099.53403
"27,31",N28,Sp014,0.096,-4232.836736,-4099.53403
"27,32",N28,Sp011,0.098,-4232.836712,-4099.53403
"28,0",Sp002,N1,0.097,-4211.810453,-4099.53403
"28,1",Sp002,Sp019,0.093,-4378.052374,-4099.53403
"28,2",Sp002,Sp001,0.097,-4378.052326,-4099.53403
"28,3",Sp002,N4,0.098,-4137.913247,-4099.53403
"28,4",Sp002,Sp000,0.098,-4211.810850,-4099.53403
"28,5",Sp002,N6,0.093,-4127.701453,-4099.53403
"28,6",Sp002,N7,0.092,-4137.913765,-4099.53403
"28,7",Sp002,N8,0.092,-4127.699790,-4099.53403
"28,8",Sp002,N9,0.092,-4113.321370,-4099.53403
"28,9",Sp002,N10,0.094,-4217.624130,-4099.53403
"28,10",Sp002,N11,0.099,-4217.592378,-4099.53403
"28,11",Sp002,N12,0.096,-4197.037312,-4099.53403
"28,12",Sp002,Sp013,0.094,-4197.037030,-4099.53403
"28,13",Sp002,Sp018,0.096,-4113.321398,-4099.53403
"28,14",Sp002,N15,0.092,-4102.633263,-4099.53403
"28,15",Sp002,N16,0.094,-4289.527372,-4099.53403
"28,16",Sp002,Sp004,0.095,-4289.520238,-4099.53403
"28,17",Sp002,Sp010,0.100,-4373.513572,-4099.53403
"28,18",Sp002,Sp003,0.101,-4371.943566,-4099.53403
"28,19",Sp002,N20,0.097,-4229.910780,-4099.53403
"28,20",Sp002,Sp015,0.097,-4229.910957,-4099.53403
"28,21",Sp002,Sp008,0.092,-4102.633252,-4099.53403
"28,22",Sp002,N28,0.092,-4099.537932,-4099.53403
"28,23",Sp002,N24,0.100,-4412.563926,-4099.53403
"28,24",Sp002,Sp007,0.100,-4412.563749,-4099.53403
"28,25",Sp002,N26,0.099,-4239.813333,-4099.53403
"28,26",Sp002,N27,0.096,-4239.813212,-4099.53403
"28,27",Sp002,Sp017,0.096,-4118.047807,-4099.53403
"28,28",Sp002,Sp006,0.095,-4118.049948,-4099.53403
"28,29",Sp002,Sp016,0.098,-4430.418243,-4099.53403
"28,30",Sp002,Sp012,0.099,-4430.421344,-4099.53403
"28,31",Sp002,Sp009,0.096,-4260.989790,-4099.53403
"28,32",Sp002,Sp005,0.094,-4260.989670,-4099.53403
"28,33",Sp002,Sp014,0.093,-4239.813305,-4099.53403
"28,34",Sp002,Sp011,0.102,-4239.813247,-4099.53403
"29,0",Sp016,N1,0.102,-4345.673211,-4099.53403
"29,1",Sp016,Sp019,0.100,-4549.323787,-4099.53403
"29,2",Sp016,Sp001,0.099,-4549.285475,-4099.53403
"29,3",Sp016,N4,0.104,-4267.132303,-4099.53403
"29,4",Sp016,Sp000,0.101,-4345.659510,-4099.53403
"29,5",Sp016,N6,0.103,-4267.133486,-4099.53403
"29,6",Sp016,N7,0.103,-4240.393077,-4099.53403
"29,7",Sp016,N8,0.099,-4380.948690,-4099.53403
"29,8",Sp016,N9,0.099,-4380.948521,-4099.53403
"29,9",Sp016,N10,0.097,-4169.634291,-4099.53403
"29,10",Sp016,N11,0.098,-4240.393376,-4099.53403
"29,11",Sp016,N12,0.096,-4399.910850,-4099.53403
"29,12",Sp016,Sp013,0.094,-4399.810005,-4099.53403
"29,13",Sp016,Sp018,0.093,-4391.257645,-4099.53403
"29,14",Sp016,N15,0.094,-4391.258129,-4099.53403
"29,15",Sp016,N16,0.095,-4110.305468,-4099.53403
"29,16",Sp016,Sp004,0.093,-4169.456771,-4099.53403
"29,17",Sp016,Sp010,0.092,-4361.034902,-4099.53403
"29,18",Sp016,Sp003,0.092,-4361.025990,-4099.53403
"29,19",Sp016,N20,0.093,-4402.311667,-4099.53403
"29,20",Sp016,Sp015,0.095,-4404.300090,-4099.53403
"29,21",Sp016,N22,0.095,-4398.308375,-4099.53403
"29,22",Sp016,Sp008,0.092,-4397.815506,-4099.53403
"29,23",Sp016,Sp007,0.095,-4108.919364,-4099.53403
"29,24",Sp016,Sp012,0.092,-4099.537980,-4099.53403
"29,25",Sp016,N26,0.094,-4403.445384,-4099.53403
"29,26",Sp016,N27,0.095,-4403.445221,-4099.53403
"29,27",Sp016,N28,0.101,-4403.299711,-4099.53403
"29,28",Sp016,Sp002,0.093,-4403.299980,-4099.53403
"29,29",Sp016,Sp009,0.093,-4415.054145,-4099.53403
"29,30",Sp016,Sp005,0.094,-4415.054145,-4099.53403
"29,31",Sp016,Sp014,0.100,-4403.450278,-4099.53403
"29,32",Sp016,Sp011,0.092,-4403.449895,-4099.53403
"29,33",Sp016,Sp017,0.097,-4409.210374,-4099.53403
"29,34",Sp016,Sp006,0.095,-4406.882006,-4099.53403
"30,0",Sp012,N1,0.104,-4344.137126,-4099.53403
"30,1",Sp012,Sp019,0.106,-4515.129357,-4099.53403
"30,2",Sp012,Sp001,0.105,-4515.102727,-4099.53403
"30,3",Sp012,N4,0.098,-4265.456944,-4099.53403
