,prune_name,rgft_name,newick
"21,8",N22,N9,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00454369)N15:0.00454369)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,9",N22,N10,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,(((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0116801)N15:0.0116801)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,10",N22,N11,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0222172)N15:0.0222172)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,11",N22,N12,"(((((Sp013:0.0169849,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,(((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00343591)N15:0.00343591)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,12",N22,Sp013,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp013:0.00849245)N15:0.00849245)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,13",N22,Sp018,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp008:0.0145165,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp018:0.00660126)N15:0.00660126)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,14",N22,Sp008,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp008:0.00725827)N15:0.00725827)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,15",N22,N16,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((Sp004:0.0780885,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0252311)N15:0.0252311)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,16",N22,Sp004,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp004:0.0390442)N15:0.0390442)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,17",N22,Sp010,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp003:0.0073118,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp010:0.00297339)N15:0.00297339)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,18",N22,Sp003,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp003:0.0036559)N15:0.0036559)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,19",N22,N20,"((((((Sp015:0.00389131,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00291199)N15:0.00291199)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,20",N22,Sp015,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp015:0.00194565)N15:0.00194565)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,21",N22,N24,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,(((Sp007:0.0276984,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,(Sp016:0.0094033,Sp012:0.0017405)N24:0.00544429)N15:0.00544429)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,22",N22,Sp007,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp007:0.0138492)N15:0.0138492)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,23",N22,N26,"((((((((Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,(Sp009:1e-08,Sp005:7e-08)N26:0.00415691)N15:0.00415691)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,24",N22,N27,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,(Sp014:1e-08,Sp011:0.00281498)N27:1.15e-07)N15:1.15e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,25",N22,Sp016,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp012:0.0017405,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp016:0.00470165)N15:0.00470165)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,26",N22,Sp012,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp012:0.00087025)N15:0.00087025)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,27",N22,Sp009,"((((((((Sp005:7e-08,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp009:5e-09)N15:5e-09)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,28",N22,Sp005,"((((((((Sp009:1e-08,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp005:3.5e-08)N15:3.5e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,29",N22,Sp014,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp011:0.00281498,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp014:5e-09)N15:5e-09)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"21,30",N22,Sp011,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,(((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00227977,Sp011:0.00140749)N15:0.00140749)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,Sp008:0.0145165)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"22,0",Sp008,subtree1,Sp008:0.0103265;
"22,1",Sp008,subtree2,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00646985)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"22,0",Sp008,N1,"(Sp019:0.0584151,Sp001:0.0932853,(Sp008:0.0103265,(((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00646985)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0298637)N15:0.0298637);"
"22,1",Sp008,Sp019,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00646985)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp001:0.0932853,(Sp008:0.0103265,Sp019:0.0292076)N15:0.0292076);"
"22,2",Sp008,Sp001,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00646985)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,(Sp008:0.0103265,Sp001:0.0466427)N15:0.0466427);"
"22,3",Sp008,N4,"((Sp000:0.212371,(Sp008:0.0103265,((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00646985)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.11292)N15:0.11292)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"22,4",Sp008,Sp000,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00646985)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,(Sp008:0.0103265,Sp000:0.106186)N15:0.106186)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"22,5",Sp008,N6,"(((((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514,(Sp008:0.0103265,(((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00646985)N9:0.00908738)N6:0.0137023)N15:0.0137023)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"22,6",Sp008,N7,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00646985)N9:0.00908738)N6:0.0274047,(Sp008:0.0103265,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0164257)N15:0.0164257)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"22,7",Sp008,N8,"(((((Sp018:0.0132025,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00646985)N9:0.00908738,(Sp008:0.0103265,((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.00992578)N15:0.00992578)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"22,8",Sp008,N9,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp008:0.0103265,(Sp018:0.0132025,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00646985)N9:0.00454369)N15:0.00454369)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"22,9",Sp008,N10,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00646985)N9:0.00908738)N6:0.0274047,((Sp010:0.00594678,Sp003:0.0073118)N11:0.0444345,(Sp008:0.0103265,(((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0116801)N15:0.0116801)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
"22,10",Sp008,N11,"((((((((Sp009:1e-08,Sp005:7e-08)N26:0.00831382,(Sp014:1e-08,Sp011:0.00281498)N27:2.3e-07)N20:0.00582398,Sp015:0.00389131)N12:0.00687182,Sp013:0.0169849)N8:0.0198516,(Sp018:0.0132025,((Sp017:8e-08,Sp006:0.00138926)N28:0.0041801,Sp002:1e-08)N22:0.00646985)N9:0.00908738)N6:0.0274047,((((Sp016:0.0094033,Sp012:0.0017405)N24:0.0108886,Sp007:0.0276984)N16:0.0504622,Sp004:0.0780885)N10:0.0233602,(Sp008:0.0103265,(Sp010:0.00594678,Sp003:0.0073118)N11:0.0222172)N15:0.0222172)N7:0.0328514)N4:0.225841,Sp000:0.212371)N1:0.0597274,Sp019:0.0584151,Sp001:0.0932853);"
