,prune_name,rgft_name,newick
"36,11",Sp006,N12,"((((((Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07,(Sp006:0.00347018,(((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:9e-08)N29:9e-08)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,12",Sp006,N13,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp006:0.00347018,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:4.15e-07)N29:4.15e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,13",Sp006,N14,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(Sp008:0.00367388,(Sp006:0.00347018,((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0026096)N29:0.0026096)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,14",Sp006,Sp008,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,(Sp006:0.00347018,Sp008:0.00183694)N29:0.00183694)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,15",Sp006,N16,"(((((((Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669,(Sp006:0.00347018,((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:3.5e-08)N29:3.5e-08)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,16",Sp006,N17,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp006:0.00347018,(Sp026:0.0303108,Sp024:0.00356971)N17:0.00088345)N29:0.00088345)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,17",Sp006,Sp028,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289,(Sp006:0.00347018,Sp028:0.00799052)N29:0.00799052)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,18",Sp006,N19,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,(Sp006:0.00347018,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00411145)N29:0.00411145)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,19",Sp006,N20,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,((Sp005:0.00678651,(Sp006:0.00347018,(Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00183243)N29:0.00183243)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,20",Sp006,Sp005,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,(Sp006:0.00347018,Sp005:0.00339325)N29:0.00339325)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,21",Sp006,N22,"((((((((Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407,(Sp006:0.00347018,(((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00172756)N29:0.00172756)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,22",Sp006,N23,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp006:0.00347018,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00231703)N29:0.00231703)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,23",Sp006,Sp026,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp024:0.00356971,(Sp006:0.00347018,Sp026:0.0151554)N29:0.0151554)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,24",Sp006,Sp024,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,(Sp006:0.00347018,Sp024:0.00178485)N29:0.00178485)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,25",Sp006,N26,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,(Sp017:0.0184133,(Sp006:0.00347018,(Sp023:0.00520557,Sp016:0.0140654)N26:0.00250259)N29:0.00250259)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,26",Sp006,Sp017,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,(Sp006:0.00347018,Sp017:0.00920664)N29:0.00920664)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,27",Sp006,Sp009,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,((((Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853,(Sp006:0.00347018,Sp009:0.00436041)N29:0.00436041)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,28",Sp006,N36,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp006:0.00347018,(Sp007:0.00172811,Sp004:0.00346174)N36:0.000859265)N29:0.000859265)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,29",Sp006,N30,"((((((((((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245,(Sp006:0.00347018,((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:5e-08)N29:5e-08)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,30",Sp006,N31,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,(Sp006:0.00347018,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.00086225)N29:0.00086225)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,31",Sp006,Sp025,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp018:0.0070413,(Sp006:0.00347018,Sp025:0.00115741)N29:0.00115741)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,32",Sp006,Sp018,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,(Sp006:0.00347018,Sp018:0.00352065)N29:0.00352065)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp023:0.00520557,Sp016:0.0140654)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
"36,33",Sp006,Sp023,"((((((((((Sp021:1e-08,(Sp022:0.0017271,Sp012:1e-08)N45:1.1e-07)N38:9e-08,(Sp027:0.0052105,Sp013:0.00345906)N39:0.00172871)N30:1e-07,((((Sp029:0.00172625,Sp020:0.00172475)N54:0.00172496,Sp014:8e-08)N48:0.00172367,Sp015:9e-08)N40:8e-08,(Sp019:8e-08,Sp011:0.00345935)N41:0.00172572)N31:0.0017245)N22:0.00345513,(Sp025:0.00231483,Sp018:0.0070413)N23:0.00463407)N16:7e-08,(Sp026:0.0303108,Sp024:0.00356971)N17:0.0017669)N12:1.8e-07,(Sp028:0.015981,((Sp016:0.0140654,(Sp006:0.00347018,Sp023:0.00260278)N29:0.00260278)N26:0.00500518,Sp017:0.0184133)N19:0.00822289)N13:8.3e-07)N8:0.00519155,(((Sp009:0.00872082,(Sp007:0.00172811,Sp004:0.00346174)N36:0.00171853)N20:0.00366486,Sp005:0.00678651)N14:0.0052192,Sp008:0.00367388)N9:0.0211782)N6:1.8e-07,(Sp003:0.00519734,Sp002:0.0069781)N7:3.1e-07)N4:0.00872941,Sp010:0.0159397)N1:0.0157936,Sp001:0.00173242,Sp000:0.00191632);"
